timestamp,temp,hum,batt_soc,batt_temp,pm2.5,pm10,no2_we,ox_we
2024-08-01 08:40:00,85.61,51.27,52.79,90.87,26.7,36.24,330.09,343.59
2024-08-01 08:50:00,79.01,57.92,54.21,78.75,19.72,31.84,342.9,333.09
2024-08-01 09:00:00,86.93,51.86,56.64,91.78,18.56,38.56,277.4,367.11
2024-08-01 09:10:00,86.27,50.39,57.5,88.65,23.59,30.67,315.47,355.21
2024-08-01 09:20:00,83.99,48.78,59.44,83.54,18.67,32.45,302.36,378.48
2024-08-01 09:30:00,90.58,47.51,61.43,93.6,33.19,51.26,312.65,334.82
2024-08-01 09:40:00,89.67,51.31,62.75,90.85,25.68,43.82,328.74,368.03
2024-08-01 09:50:00,84.02,52.69,65.08,87.93,28.19,50.43,301.12,331.35
2024-08-01 10:00:00,91.22,39.32,68.15,96.65,29.19,51.96,260.71,368.7
2024-08-01 10:10:00,89.94,44.42,71.24,96.44,11.25,20.71,235.38,335.27
2024-08-01 10:20:00,86.15,39.42,74.17,88.21,14.98,27.41,251.65,355.86
2024-08-01 10:30:00,87.78,49.24,77.35,92.54,9.44,11.46,280.53,337.21
2024-08-01 10:40:00,88.54,44.89,80.35,93.3,5.0,11.85,282.86,398.09
2024-08-01 10:50:00,93.96,40.44,83.33,97.55,37.98,58.7,250.52,378.57
2024-08-01 11:00:00,93.27,45.8,85.99,95.52,5.0,13.2,234.66,397.98
2024-08-01 11:10:00,92.16,50.64,89.0,95.19,15.44,24.72,277.47,400.18
2024-08-01 11:20:00,91.21,47.7,90.68,95.96,22.42,38.05,262.2,305.07
2024-08-01 11:30:00,88.25,42.79,93.93,91.14,23.0,38.18,321.08,384.88
2024-08-01 11:40:00,95.0,48.15,96.36,101.74,19.0,39.39,226.89,308.06
2024-08-01 11:50:00,90.79,40.57,99.49,96.8,35.0,59.09,241.97,327.05
2024-08-01 12:00:00,89.38,43.39,100.0,92.09,18.96,21.2,250.5,393.79
2024-08-01 12:10:00,85.51,45.45,100.0,86.88,25.35,41.37,247.63,370.15
2024-08-01 12:20:00,89.4,46.89,100.0,91.65,18.02,29.26,253.82,354.73
2024-08-01 12:30:00,85.98,47.43,100.0,87.61,13.06,25.2,257.07,369.41
2024-08-01 12:40:00,89.77,39.27,100.0,94.38,26.97,52.98,255.82,371.58
2024-08-01 12:50:00,84.14,43.29,100.0,87.67,15.85,21.91,293.5,355.39
2024-08-01 13:00:00,88.92,38.35,100.0,94.84,21.27,29.65,276.11,379.96
2024-08-01 13:10:00,91.77,50.85,100.0,96.59,22.36,39.83,200.0,333.12
2024-08-01 13:20:00,90.9,44.34,100.0,92.41,13.02,18.68,231.57,367.87
2024-08-01 13:30:00,89.22,42.68,100.0,92.44,8.04,10.0,300.76,396.3
2024-08-01 13:40:00,95.0,45.33,100.0,97.28,16.61,24.06,262.67,343.72
2024-08-01 13:50:00,87.96,42.92,100.0,92.81,9.19,21.81,200.0,384.09
2024-08-01 14:00:00,89.76,53.85,100.0,92.22,5.91,10.0,243.61,375.07
2024-08-01 14:10:00,93.5,47.87,100.0,97.33,8.99,18.63,315.68,362.7
2024-08-01 14:20:00,89.87,39.91,100.0,94.89,22.92,35.77,214.37,377.8
2024-08-01 14:30:00,90.99,44.26,100.0,92.53,16.61,34.6,254.5,382.68
2024-08-01 14:40:00,90.98,50.58,100.0,94.42,33.07,55.17,237.38,334.47
2024-08-01 14:50:00,84.98,51.48,100.0,90.18,28.33,52.31,299.53,383.18
2024-08-01 15:00:00,87.18,46.69,100.0,92.58,14.01,19.02,257.24,335.63
2024-08-01 15:10:00,91.75,55.76,100.0,91.75,23.76,40.93,310.16,354.33
2024-08-01 15:20:00,88.42,45.49,100.0,92.6,20.2,36.93,217.01,392.27
2024-08-01 15:30:00,82.05,52.44,100.0,84.88,11.72,16.43,230.83,401.3
2024-08-01 15:40:00,86.17,51.97,100.0,93.61,19.79,40.78,305.56,378.43
2024-08-01 15:50:00,89.34,52.67,100.0,90.82,13.0,22.25,200.0,346.84
2024-08-01 16:00:00,82.06,52.88,100.0,85.8,7.8,16.35,214.5,326.89
2024-08-01 16:10:00,80.41,46.86,100.0,83.29,21.91,39.75,212.6,351.18
2024-08-01 16:20:00,85.02,59.83,100.0,87.19,35.11,62.87,247.55,349.18
2024-08-01 16:30:00,85.39,56.64,100.0,86.9,6.91,14.24,211.32,348.44
2024-08-01 16:40:00,87.52,55.16,100.0,94.23,22.41,39.7,262.51,337.53
2024-08-01 16:50:00,83.97,58.0,100.0,87.72,12.08,31.65,229.09,356.73
2024-08-01 17:00:00,79.91,60.55,100.0,86.68,20.53,32.0,326.41,351.28
2024-08-01 17:10:00,78.26,63.0,100.0,82.91,18.31,39.84,271.69,289.45
2024-08-01 17:20:00,79.02,67.25,100.0,81.36,36.98,68.98,295.61,323.41
2024-08-01 17:30:00,76.85,41.89,100.0,81.79,50.0,80.0,280.58,357.36
2024-08-01 17:40:00,85.63,50.65,100.0,88.71,25.16,43.98,326.46,325.48
2024-08-01 17:50:00,81.41,53.18,100.0,80.4,23.58,45.83,379.15,376.14
2024-08-01 18:00:00,76.4,54.17,99.04,80.18,42.78,69.04,349.32,286.48
2024-08-01 18:10:00,79.78,54.74,100.0,81.97,32.92,64.75,345.12,288.0
2024-08-01 18:20:00,75.11,59.33,100.0,78.39,16.31,33.94,311.84,299.89
2024-08-01 18:30:00,82.73,59.5,99.88,83.32,24.4,32.9,319.5,289.08
2024-08-01 18:40:00,75.82,65.66,99.75,78.44,29.21,52.59,288.36,274.28
2024-08-01 18:50:00,78.17,63.99,99.38,84.2,21.84,47.07,309.1,308.56
2024-08-01 19:00:00,73.59,64.43,98.63,78.39,35.52,65.37,275.48,272.97
2024-08-01 19:10:00,70.3,66.26,98.18,74.76,36.81,57.59,315.35,274.65
2024-08-01 19:20:00,66.69,68.3,97.17,69.13,33.81,59.45,316.89,285.32
2024-08-01 19:30:00,72.51,58.88,96.07,73.16,21.73,38.33,308.84,291.72
2024-08-01 19:40:00,73.38,67.38,95.5,74.65,31.79,54.18,362.15,301.51
2024-08-01 19:50:00,73.19,71.23,94.66,75.35,33.5,64.74,322.22,333.4
2024-08-01 20:00:00,74.93,67.46,93.81,75.85,5.0,10.0,288.84,250.0
2024-08-01 20:10:00,70.96,68.64,93.21,73.39,16.44,26.41,273.73,250.0
2024-08-01 20:20:00,72.47,72.37,92.77,75.9,15.64,20.36,207.76,278.55
2024-08-01 20:30:00,71.43,74.29,92.15,74.16,21.31,28.6,254.99,250.0
2024-08-01 20:40:00,74.65,75.57,91.07,74.5,17.94,23.45,269.02,250.0
2024-08-01 20:50:00,77.3,80.0,90.23,81.86,5.0,10.0,212.87,295.04
2024-08-01 21:00:00,71.03,79.7,89.71,76.13,11.18,20.57,212.95,250.0
2024-08-01 21:10:00,64.84,66.71,88.87,64.8,5.0,18.78,210.73,272.79
2024-08-01 21:20:00,66.87,58.95,87.8,70.8,13.42,15.25,260.1,250.0
2024-08-01 21:30:00,65.31,74.73,86.74,72.55,20.09,31.48,266.77,250.0
2024-08-01 21:40:00,66.12,67.25,86.17,69.46,15.87,31.1,234.17,255.94
2024-08-01 21:50:00,62.33,69.06,85.34,62.55,18.01,33.19,247.48,264.14
2024-08-01 22:00:00,62.75,70.78,84.49,67.53,8.99,11.09,272.12,250.0
2024-08-01 22:10:00,68.67,77.69,83.15,72.05,23.2,39.06,267.75,258.19
2024-08-01 22:20:00,63.52,69.82,82.79,66.69,30.81,49.19,209.04,250.0
2024-08-01 22:30:00,65.2,80.0,81.99,67.46,14.62,19.15,304.27,250.0
2024-08-01 22:40:00,64.14,73.33,81.27,65.03,18.52,30.16,281.39,250.0
2024-08-01 22:50:00,65.9,73.49,80.38,70.82,21.91,45.27,227.37,257.09
2024-08-01 23:00:00,62.1,69.52,79.87,64.57,7.39,10.0,228.21,252.72
2024-08-01 23:10:00,63.3,80.0,78.82,66.11,22.8,41.3,255.32,250.0
2024-08-01 23:20:00,63.18,77.81,78.44,71.27,18.36,31.77,272.21,250.0
2024-08-01 23:30:00,68.88,80.0,77.62,70.51,20.52,36.01,220.95,250.0
2024-08-01 23:40:00,70.8,72.66,77.12,73.62,22.29,33.62,212.63,250.0
2024-08-01 23:50:00,63.7,69.04,76.17,68.9,6.16,10.0,258.98,250.0
2024-08-02 00:00:00,64.1,68.7,75.14,68.69,21.23,43.81,236.42,250.0
2024-08-02 00:10:00,61.28,60.36,74.3,63.07,16.71,30.14,254.53,250.0
2024-08-02 00:20:00,63.03,78.96,73.37,65.75,13.41,23.83,304.11,250.0
2024-08-02 00:30:00,59.81,80.0,72.32,61.42,15.28,25.87,275.68,250.0
2024-08-02 00:40:00,66.32,78.34,71.72,67.43,23.43,48.55,269.52,250.0
2024-08-02 00:50:00,63.14,73.91,70.9,63.55,25.56,43.14,282.47,250.0
2024-08-02 01:00:00,64.31,75.58,70.03,67.49,5.0,10.0,288.35,250.0
2024-08-02 01:10:00,66.82,74.32,69.31,74.76,16.63,32.23,265.36,250.0
2024-08-02 01:20:00,60.49,69.9,68.51,65.06,12.86,22.25,243.2,250.0
2024-08-02 01:30:00,60.34,72.88,67.76,63.42,16.9,33.49,242.42,250.0
2024-08-02 01:40:00,64.25,72.16,66.64,65.95,5.0,11.05,258.14,250.0
2024-08-02 01:50:00,64.56,74.17,66.15,67.13,8.28,10.0,235.15,250.0
2024-08-02 02:00:00,66.57,63.71,65.48,70.37,16.25,25.2,305.12,250.0
2024-08-02 02:10:00,64.7,80.0,64.57,67.82,26.5,50.01,248.74,250.0
2024-08-02 02:20:00,67.66,77.27,63.54,71.79,17.97,28.66,262.34,250.0
2024-08-02 02:30:00,63.51,77.53,62.88,64.5,5.0,13.05,306.22,265.81
2024-08-02 02:40:00,63.51,64.9,62.0,68.79,17.57,29.21,200.0,250.0
2024-08-02 02:50:00,59.0,74.72,61.18,63.72,20.58,40.66,236.08,250.0
2024-08-02 03:00:00,75.44,71.05,60.37,81.68,22.24,38.6,222.24,250.0
2024-08-02 03:10:00,63.03,72.83,59.45,64.97,20.07,28.08,245.87,250.0
2024-08-02 03:20:00,74.62,74.61,58.75,76.65,14.87,23.7,240.73,274.9
2024-08-02 03:30:00,72.99,68.03,57.64,76.1,25.69,54.33,263.24,250.0
2024-08-02 03:40:00,60.45,65.85,56.66,63.25,13.88,30.42,266.35,261.58
2024-08-02 03:50:00,65.17,71.64,55.93,68.87,10.22,19.06,247.26,263.73
2024-08-02 04:00:00,71.06,68.68,55.15,74.63,27.5,48.5,268.7,259.5
2024-08-02 04:10:00,69.72,70.8,54.56,74.12,16.75,33.31,275.84,284.28
2024-08-02 04:20:00,67.77,59.78,53.86,71.15,10.93,17.03,248.95,250.0
2024-08-02 04:30:00,66.26,61.03,53.11,67.94,5.66,11.18,263.32,253.8
2024-08-02 04:40:00,71.31,73.66,52.06,77.59,9.13,12.62,309.9,255.35
2024-08-02 04:50:00,73.23,73.65,51.06,75.81,15.78,29.81,301.45,292.01
2024-08-02 05:00:00,74.91,58.77,50.62,79.37,12.66,26.89,239.31,268.4
2024-08-02 05:10:00,69.7,66.23,49.91,71.11,28.15,55.51,237.89,313.61
2024-08-02 05:20:00,75.32,61.04,49.13,76.7,20.24,31.87,200.0,256.39
2024-08-02 05:30:00,72.12,70.95,48.01,75.79,14.7,29.52,200.0,250.09
2024-08-02 05:40:00,75.9,65.88,47.3,78.45,17.95,36.64,261.49,250.0
2024-08-02 05:50:00,80.41,65.93,46.33,81.72,28.53,52.21,287.59,277.7
2024-08-02 06:00:00,70.14,55.61,46.55,71.34,10.97,13.81,239.31,292.7
2024-08-02 06:10:00,74.4,63.85,47.32,75.91,24.08,36.19,222.35,340.6
2024-08-02 06:20:00,70.15,53.56,48.11,72.8,25.81,51.67,246.16,333.6
2024-08-02 06:30:00,78.97,67.84,48.32,80.74,22.37,40.0,211.38,286.75
2024-08-02 06:40:00,70.94,47.82,48.37,70.96,7.39,21.46,215.89,353.71
2024-08-02 06:50:00,73.99,54.59,48.44,76.12,19.25,27.95,233.83,310.77
2024-08-02 07:00:00,79.9,56.97,49.01,85.95,34.08,69.48,296.04,286.41
2024-08-02 07:10:00,78.74,53.76,50.34,83.28,39.72,62.6,293.27,346.19
2024-08-02 07:20:00,75.44,49.41,51.08,79.95,23.6,38.54,337.94,309.13
2024-08-02 07:30:00,81.62,70.45,51.77,84.6,32.91,42.69,337.34,316.05
2024-08-02 07:40:00,78.07,56.06,52.56,83.05,34.18,58.86,365.67,353.57
2024-08-02 07:50:00,80.54,47.88,53.36,84.98,19.31,26.37,358.5,326.32
2024-08-02 08:00:00,81.85,52.16,55.5,83.73,41.56,64.85,295.21,307.62
2024-08-02 08:10:00,87.98,50.98,56.7,93.67,34.08,54.52,303.31,324.93
2024-08-02 08:20:00,86.9,48.55,58.55,90.38,27.35,48.34,304.53,382.97
2024-08-02 08:30:00,86.97,48.56,59.76,89.62,32.73,63.03,326.62,388.77
2024-08-02 08:40:00,88.44,43.74,61.06,88.88,46.08,78.43,306.44,336.87
2024-08-02 08:50:00,83.01,49.37,62.33,88.18,24.83,42.39,341.95,310.81
2024-08-02 09:00:00,84.4,50.07,64.29,86.98,31.14,50.28,280.45,341.62
2024-08-02 09:10:00,93.89,50.24,66.02,99.73,38.94,70.03,325.49,380.98
2024-08-02 09:20:00,89.13,42.03,68.5,93.03,25.66,38.23,341.04,386.55
2024-08-02 09:30:00,86.06,45.14,70.73,89.05,43.02,71.92,295.5,357.3
2024-08-02 09:40:00,82.75,42.35,71.76,87.28,23.84,42.14,331.25,327.58
2024-08-02 09:50:00,88.38,48.46,74.09,90.16,28.12,47.03,354.27,391.94
2024-08-02 10:00:00,83.21,47.45,76.13,87.28,17.0,27.91,294.42,374.82
2024-08-02 10:10:00,87.73,43.6,77.98,88.5,10.7,26.13,291.42,352.31
2024-08-02 10:20:00,91.7,41.04,80.4,92.83,12.53,20.59,214.56,368.59
2024-08-02 10:30:00,85.96,53.38,83.41,89.35,16.3,23.46,210.02,380.43
2024-08-02 10:40:00,90.36,48.0,85.12,95.23,32.72,52.59,253.6,374.53
2024-08-02 10:50:00,85.05,43.1,88.35,91.72,8.75,16.38,240.07,336.26
2024-08-02 11:00:00,81.72,41.18,90.85,86.56,10.95,22.6,287.84,321.34
2024-08-02 11:10:00,94.07,41.52,94.06,100.06,22.74,39.46,206.85,395.6
2024-08-02 11:20:00,86.26,46.68,97.03,92.4,11.25,10.58,280.26,406.95
2024-08-02 11:30:00,94.94,53.53,99.0,96.1,22.81,32.66,223.4,346.71
2024-08-02 11:40:00,91.07,41.18,100.0,95.69,22.14,40.47,242.38,339.26
2024-08-02 11:50:00,85.85,50.45,100.0,91.54,13.52,25.3,256.79,374.9
2024-08-02 12:00:00,93.52,51.27,100.0,95.72,13.66,25.47,230.14,370.8
2024-08-02 12:10:00,89.79,46.51,100.0,92.83,17.92,30.7,317.28,360.86
2024-08-02 12:20:00,86.31,43.35,100.0,88.71,8.03,19.37,221.27,385.69
2024-08-02 12:30:00,93.15,46.8,100.0,95.3,14.38,19.19,297.57,370.72
2024-08-02 12:40:00,83.2,44.27,100.0,89.43,19.92,26.0,254.55,374.62
2024-08-02 12:50:00,92.98,45.58,100.0,96.83,15.69,30.52,231.4,405.23
2024-08-02 13:00:00,86.64,52.83,100.0,87.22,16.72,34.36,238.43,391.65
2024-08-02 13:10:00,90.68,45.27,100.0,93.52,7.51,10.0,238.3,383.02
2024-08-02 13:20:00,93.56,45.17,100.0,98.24,5.0,11.82,222.05,387.45
2024-08-02 13:30:00,91.46,54.77,100.0,95.39,21.04,37.36,282.42,330.32
2024-08-02 13:40:00,88.93,40.01,100.0,93.57,23.89,49.53,256.44,382.26
2024-08-02 13:50:00,94.07,58.02,100.0,99.25,24.81,50.21,297.93,430.49
2024-08-02 14:00:00,84.45,53.11,100.0,88.74,7.15,10.56,266.62,338.11
2024-08-02 14:10:00,84.84,54.75,100.0,85.83,5.0,10.0,266.22,411.9
2024-08-02 14:20:00,90.41,48.65,100.0,98.41,27.86,48.59,258.75,380.2
2024-08-02 14:30:00,81.73,37.44,100.0,86.3,25.03,36.95,298.15,415.28
2024-08-02 14:40:00,93.4,40.88,100.0,94.88,9.09,21.33,233.33,409.12
2024-08-02 14:50:00,91.33,47.86,100.0,94.77,5.96,15.33,240.69,395.16
2024-08-02 15:00:00,90.16,50.98,100.0,95.15,7.0,10.41,246.22,331.73
2024-08-02 15:10:00,90.06,54.21,100.0,92.66,19.57,34.41,223.93,385.1
2024-08-02 15:20:00,84.78,55.08,100.0,88.01,5.0,12.25,275.06,346.75
2024-08-02 15:30:00,94.18,53.82,100.0,99.65,26.46,54.24,263.09,341.15
2024-08-02 15:40:00,86.63,47.34,100.0,91.52,15.71,32.09,200.0,361.87
2024-08-02 15:50:00,87.52,44.34,100.0,91.6,17.92,37.43,314.02,333.76
2024-08-02 16:00:00,79.11,61.48,100.0,82.36,11.16,16.9,257.53,337.67
2024-08-02 16:10:00,77.98,48.66,100.0,80.17,5.39,13.28,257.49,366.92
2024-08-02 16:20:00,83.59,50.98,100.0,89.07,5.0,10.0,244.5,400.76
2024-08-02 16:30:00,85.74,54.33,100.0,88.48,10.26,16.72,233.61,329.14
2024-08-02 16:40:00,87.03,49.88,100.0,89.36,21.0,28.59,262.56,330.32
2024-08-02 16:50:00,85.74,45.44,100.0,88.31,19.49,36.75,261.16,379.72
2024-08-02 17:00:00,80.99,49.43,100.0,84.98,20.52,31.09,268.3,336.34
2024-08-02 17:10:00,81.97,49.45,100.0,85.73,37.98,59.98,312.62,338.49
2024-08-02 17:20:00,81.41,54.91,100.0,83.32,25.22,36.21,329.96,331.82
2024-08-02 17:30:00,76.91,60.77,100.0,79.39,30.55,52.88,286.45,300.81
2024-08-02 17:40:00,79.84,59.88,100.0,83.98,36.55,62.04,319.31,317.04
2024-08-02 17:50:00,78.41,64.12,100.0,81.96,32.61,46.76,299.63,307.73
2024-08-02 18:00:00,78.79,59.67,99.85,83.59,21.95,42.06,305.68,334.14
2024-08-02 18:10:00,76.04,62.51,100.0,79.76,34.44,61.81,268.44,322.53
2024-08-02 18:20:00,78.02,60.9,99.43,81.23,45.92,80.0,341.37,291.91
2024-08-02 18:30:00,76.13,65.79,99.51,79.16,23.81,33.52,320.59,306.51
2024-08-02 18:40:00,74.01,65.37,98.78,81.28,31.1,53.01,278.87,271.46
2024-08-02 18:50:00,83.85,59.37,97.85,87.54,18.04,27.72,317.29,312.41
2024-08-02 19:00:00,73.86,52.86,97.22,78.28,18.11,36.61,355.76,250.0
2024-08-02 19:10:00,70.86,70.21,96.49,69.42,40.27,73.41,305.0,263.2
2024-08-02 19:20:00,71.68,65.32,95.55,74.38,50.0,80.0,331.08,250.0
2024-08-02 19:30:00,73.48,59.77,94.67,78.7,32.72,52.5,339.2,293.63
2024-08-02 19:40:00,83.8,56.13,94.07,88.84,31.69,64.22,295.91,250.0
2024-08-02 19:50:00,72.12,53.56,93.42,76.57,23.17,46.04,356.7,304.27
2024-08-02 20:00:00,72.74,66.64,92.49,76.32,6.29,10.5,234.82,258.62
2024-08-02 20:10:00,72.18,73.38,91.75,74.96,12.25,22.1,233.15,281.72
2024-08-02 20:20:00,68.31,65.66,91.07,69.88,10.56,17.43,265.9,276.28
2024-08-02 20:30:00,74.47,62.03,90.19,79.54,19.01,32.24,200.0,294.35
2024-08-02 20:40:00,73.27,62.5,89.25,76.6,7.7,12.27,258.03,250.0
2024-08-02 20:50:00,67.38,68.98,88.36,68.74,11.92,18.9,257.92,264.95
2024-08-02 21:00:00,66.04,63.75,87.62,69.78,13.98,27.22,238.34,250.0
2024-08-02 21:10:00,74.0,74.55,86.79,75.86,5.21,10.0,232.55,250.0
2024-08-02 21:20:00,69.37,78.78,85.69,74.67,19.16,33.44,251.25,253.77
2024-08-02 21:30:00,71.22,63.64,85.12,75.35,8.06,17.22,247.18,251.24
2024-08-02 21:40:00,65.03,80.0,84.11,67.22,16.78,21.6,248.37,250.0
2024-08-02 21:50:00,66.66,71.93,83.28,65.54,12.62,15.7,280.71,250.0
2024-08-02 22:00:00,61.56,71.56,82.41,65.55,5.0,10.0,243.07,250.0
2024-08-02 22:10:00,67.98,74.37,81.89,73.92,29.45,51.53,233.06,250.0
2024-08-02 22:20:00,62.73,73.99,81.24,63.29,5.96,17.29,261.27,253.55
2024-08-02 22:30:00,69.3,72.45,80.65,75.18,5.0,10.0,213.11,250.0
2024-08-02 22:40:00,63.0,72.24,79.97,66.25,15.61,19.8,237.01,250.0
2024-08-02 22:50:00,59.0,68.33,79.0,62.12,23.77,34.08,220.98,250.0
2024-08-02 23:00:00,63.73,77.41,78.44,67.25,19.42,40.82,208.77,250.0
2024-08-02 23:10:00,64.83,76.63,77.69,69.66,10.33,22.0,253.43,250.0
2024-08-02 23:20:00,59.0,72.38,76.92,62.76,9.38,19.96,277.24,250.0
2024-08-02 23:30:00,59.0,80.0,76.08,63.3,17.72,29.82,285.62,250.0
2024-08-02 23:40:00,63.03,67.49,75.38,69.26,21.15,37.19,257.63,250.0
2024-08-02 23:50:00,63.04,70.53,74.6,67.37,19.93,32.45,249.41,250.0
2024-08-03 00:00:00,64.17,70.81,73.71,67.85,11.39,11.84,243.39,250.0
2024-08-03 00:10:00,59.0,72.55,72.84,61.95,15.05,30.89,266.64,250.0
2024-08-03 00:20:00,62.39,74.16,72.35,65.02,6.73,12.79,298.32,250.0
2024-08-03 00:30:00,63.14,76.74,71.53,68.3,24.32,47.77,282.46,265.86
2024-08-03 00:40:00,62.57,78.29,70.41,65.92,24.24,45.72,222.58,250.0
2024-08-03 00:50:00,69.59,73.11,69.36,72.79,21.44,32.88,258.5,250.0
2024-08-03 01:00:00,59.0,80.0,68.76,62.35,29.99,46.3,255.8,250.0
2024-08-03 01:10:00,66.41,76.37,67.95,66.43,22.25,33.37,200.0,250.0
2024-08-03 01:20:00,61.57,69.54,67.43,67.67,8.47,21.38,200.0,250.0
2024-08-03 01:30:00,71.25,73.81,66.71,75.0,25.43,45.76,213.06,250.0
2024-08-03 01:40:00,62.87,72.1,65.76,69.93,17.75,29.0,260.04,250.0
2024-08-03 01:50:00,60.75,74.09,64.99,65.4,21.8,39.31,220.78,250.0
2024-08-03 02:00:00,68.24,68.71,63.73,70.46,5.0,10.0,238.7,250.0
2024-08-03 02:10:00,66.95,73.09,63.03,72.3,27.51,51.67,200.0,250.0
2024-08-03 02:20:00,64.89,76.46,62.8,69.88,16.48,18.81,236.94,250.0
2024-08-03 02:30:00,70.83,80.0,61.87,74.68,13.96,35.12,268.8,258.11
2024-08-03 02:40:00,59.74,71.44,61.43,63.61,25.24,47.68,278.65,250.0
2024-08-03 02:50:00,66.01,70.64,60.24,67.26,11.47,22.71,234.81,250.0
2024-08-03 03:00:00,65.37,69.81,59.23,69.1,32.2,61.88,202.94,250.0
2024-08-03 03:10:00,72.51,66.79,58.29,74.44,14.66,23.82,244.51,285.36
2024-08-03 03:20:00,64.91,72.36,57.35,69.92,15.07,34.51,271.04,258.07
