timestamp,temp,hum,batt_soc,batt_temp,pm2.5,pm10,no2_we,ox_we
2024-08-02 07:20:00,79.98,55.87,52.25,84.9,16.86,26.47,306.48,325.32
2024-08-02 07:30:00,83.28,56.56,52.32,88.99,35.39,54.22,260.07,339.69
2024-08-02 07:40:00,76.69,53.01,53.24,82.21,20.77,38.75,348.76,319.0
2024-08-02 07:50:00,79.31,47.97,53.89,84.6,34.11,68.37,283.07,327.02
2024-08-02 08:00:00,80.66,46.67,55.17,83.59,23.83,56.09,349.41,328.07
2024-08-02 08:10:00,83.78,60.81,57.2,88.56,23.52,30.48,310.93,348.46
2024-08-02 08:20:00,85.29,48.77,57.95,88.43,22.2,28.97,327.49,349.57
2024-08-02 08:30:00,77.01,42.97,58.94,78.78,37.4,68.31,293.22,340.54
2024-08-02 08:40:00,84.07,52.19,60.64,86.81,28.04,42.5,271.68,375.79
2024-08-02 08:50:00,81.59,52.49,62.54,86.7,21.43,44.12,358.32,371.62
2024-08-02 09:00:00,86.7,49.11,64.51,90.25,29.22,46.5,350.24,356.4
2024-08-02 09:10:00,85.97,47.17,67.37,90.78,36.74,59.39,387.15,368.13
2024-08-02 09:20:00,87.34,39.5,70.42,89.92,27.15,54.47,399.66,321.49
2024-08-02 09:30:00,86.47,55.98,72.14,89.19,25.01,34.73,325.22,327.75
2024-08-02 09:40:00,89.83,46.86,74.47,88.76,30.38,49.63,300.23,349.16
2024-08-02 09:50:00,84.53,51.93,76.11,91.0,27.78,48.72,370.17,328.84
2024-08-02 10:00:00,92.79,47.42,78.26,96.48,6.4,18.22,236.86,392.25
2024-08-02 10:10:00,86.74,48.72,81.24,92.37,17.49,27.92,349.53,376.59
2024-08-02 10:20:00,89.32,49.13,84.15,94.2,24.36,42.29,255.81,426.66
2024-08-02 10:30:00,86.63,43.59,86.43,89.1,19.11,29.26,302.88,375.81
2024-08-02 10:40:00,94.86,54.35,88.28,99.12,24.58,32.63,255.3,350.5
2024-08-02 10:50:00,87.62,42.15,90.15,92.4,6.23,15.84,272.6,351.09
2024-08-02 11:00:00,89.62,50.18,93.24,94.97,16.08,30.13,228.97,374.6
2024-08-02 11:10:00,87.01,44.7,95.59,93.05,8.36,10.09,285.51,405.52
2024-08-02 11:20:00,90.18,41.55,99.02,91.3,33.57,58.8,235.51,420.9
2024-08-02 11:30:00,89.91,49.34,100.0,93.73,5.06,16.54,231.79,373.31
2024-08-02 11:40:00,92.13,42.85,100.0,92.71,25.37,31.97,282.15,398.67
2024-08-02 11:50:00,88.55,36.83,100.0,89.86,8.39,10.92,247.79,403.95
2024-08-02 12:00:00,93.2,46.01,100.0,95.85,29.17,51.16,241.09,373.94
2024-08-02 12:10:00,95.0,36.82,100.0,98.76,20.94,37.77,237.37,355.91
2024-08-02 12:20:00,93.29,51.67,100.0,94.83,7.57,19.85,256.79,315.03
2024-08-02 12:30:00,85.84,46.97,100.0,84.9,15.29,31.43,225.29,345.13
2024-08-02 12:40:00,93.01,47.67,100.0,95.92,19.65,37.05,227.12,306.7
2024-08-02 12:50:00,87.37,45.61,100.0,94.38,16.28,22.35,300.96,427.36
2024-08-02 13:00:00,90.69,47.49,100.0,91.46,18.49,31.42,222.78,397.5
2024-08-02 13:10:00,91.37,54.64,100.0,94.78,22.87,34.23,341.87,392.45
2024-08-02 13:20:00,88.43,46.14,100.0,94.29,8.34,15.8,244.45,360.88
2024-08-02 13:30:00,90.51,52.36,100.0,94.19,6.22,10.0,295.97,322.59
2024-08-02 13:40:00,89.16,34.95,100.0,90.27,20.49,42.26,217.36,353.94
2024-08-02 13:50:00,95.0,36.57,100.0,97.09,12.23,23.6,255.49,375.87
2024-08-02 14:00:00,86.94,50.24,100.0,88.31,23.96,48.12,286.22,371.77
2024-08-02 14:10:00,91.02,51.4,100.0,95.58,5.35,12.59,261.46,378.92
2024-08-02 14:20:00,84.17,53.23,100.0,87.54,18.19,32.16,211.88,420.59
2024-08-02 14:30:00,83.58,55.12,100.0,84.36,13.59,17.51,269.15,387.04
2024-08-02 14:40:00,93.13,43.62,100.0,100.27,25.27,35.3,299.32,395.03
2024-08-02 14:50:00,87.11,51.01,100.0,92.64,17.15,22.22,200.0,373.17
2024-08-02 15:00:00,88.37,44.24,100.0,92.18,31.27,49.44,210.97,326.81
2024-08-02 15:10:00,88.6,56.48,100.0,90.35,21.38,31.29,266.3,348.67
2024-08-02 15:20:00,89.5,49.58,100.0,94.48,13.67,16.08,223.35,317.54
2024-08-02 15:30:00,92.99,44.15,100.0,93.06,22.32,34.14,250.33,372.6
2024-08-02 15:40:00,87.03,47.6,100.0,92.32,5.0,10.0,255.18,399.6
2024-08-02 15:50:00,87.27,54.23,100.0,90.66,15.87,24.12,202.47,334.75
2024-08-02 16:00:00,80.55,54.69,100.0,82.32,19.65,23.9,238.7,347.23
2024-08-02 16:10:00,82.14,55.06,100.0,83.84,18.31,40.14,257.85,354.47
2024-08-02 16:20:00,78.77,51.56,100.0,84.24,8.71,11.62,242.4,341.74
2024-08-02 16:30:00,90.54,46.37,100.0,96.91,17.36,31.55,232.72,311.84
2024-08-02 16:40:00,82.86,43.3,100.0,87.74,11.52,19.46,241.95,328.77
2024-08-02 16:50:00,82.92,45.89,100.0,85.01,16.01,25.12,258.82,324.84
2024-08-02 17:00:00,79.22,60.26,100.0,80.67,48.51,80.0,356.65,291.85
2024-08-02 17:10:00,83.97,55.19,100.0,89.52,26.71,51.19,341.2,298.47
2024-08-02 17:20:00,81.04,51.96,100.0,81.85,38.83,61.22,284.47,302.7
2024-08-02 17:30:00,81.62,61.45,100.0,86.57,38.41,59.67,342.73,347.26
2024-08-02 17:40:00,80.13,52.53,100.0,82.16,18.95,23.14,312.34,323.07
2024-08-02 17:50:00,79.84,56.52,100.0,84.55,17.67,26.84,318.49,337.38
2024-08-02 18:00:00,79.04,59.51,100.0,80.42,37.58,70.2,320.23,281.53
2024-08-02 18:10:00,76.42,59.42,99.87,79.81,25.88,42.38,330.23,250.0
2024-08-02 18:20:00,74.77,61.85,99.11,78.28,30.98,51.91,351.28,294.29
2024-08-02 18:30:00,69.56,60.5,98.66,75.91,25.3,36.69,373.8,322.55
2024-08-02 18:40:00,77.61,63.58,97.83,84.79,27.63,48.37,319.06,320.33
2024-08-02 18:50:00,76.94,70.64,98.05,80.69,38.98,59.83,320.16,250.0
2024-08-02 19:00:00,69.68,61.93,97.14,75.23,30.11,51.98,272.22,262.9
2024-08-02 19:10:00,75.98,69.63,96.25,82.45,19.33,36.08,251.42,250.0
2024-08-02 19:20:00,79.79,54.59,95.77,84.84,42.39,71.73,294.0,294.62
2024-08-02 19:30:00,73.09,51.29,95.08,76.0,41.83,62.88,296.52,291.25
2024-08-02 19:40:00,73.62,62.73,94.34,77.44,28.7,51.23,314.14,269.27
2024-08-02 19:50:00,71.63,60.59,93.77,72.44,19.94,31.61,397.9,283.42
2024-08-02 20:00:00,67.55,71.48,92.98,71.43,9.09,12.62,216.82,250.49
2024-08-02 20:10:00,67.79,69.25,92.1,74.68,7.22,16.52,221.35,268.02
2024-08-02 20:20:00,72.86,53.48,91.57,73.53,24.29,37.41,200.0,250.0
2024-08-02 20:30:00,74.82,72.35,90.67,76.51,12.42,18.54,346.69,291.64
2024-08-02 20:40:00,75.39,69.18,90.03,79.79,16.05,26.46,273.65,250.0
2024-08-02 20:50:00,74.74,64.03,88.93,76.64,20.42,35.77,212.21,250.0
2024-08-02 21:00:00,66.05,67.3,88.13,68.56,9.48,11.1,250.17,250.0
2024-08-02 21:10:00,64.78,76.74,87.31,71.15,14.91,19.87,211.1,265.27
2024-08-02 21:20:00,59.0,72.92,86.61,65.49,17.48,25.08,278.89,251.42
2024-08-02 21:30:00,59.73,62.33,86.03,64.61,6.68,11.7,254.34,250.0
2024-08-02 21:40:00,71.1,74.68,84.93,77.49,8.32,17.21,243.19,278.32
2024-08-02 21:50:00,65.44,74.82,84.32,68.02,28.78,43.7,214.42,250.0
2024-08-02 22:00:00,63.88,75.86,83.32,68.57,19.69,40.52,230.88,250.93
2024-08-02 22:10:00,65.55,69.01,82.78,70.48,13.53,29.7,230.89,250.0
2024-08-02 22:20:00,62.94,75.49,82.02,66.4,23.91,46.1,242.77,250.0
2024-08-02 22:30:00,67.14,78.62,81.18,70.06,14.31,28.42,245.11,250.0
2024-08-02 22:40:00,68.79,71.96,80.81,70.38,20.37,33.18,291.76,250.0
2024-08-02 22:50:00,67.4,69.03,79.87,69.23,9.52,17.55,259.25,250.0
2024-08-02 23:00:00,67.82,68.25,79.07,69.06,9.01,21.0,287.97,250.0
2024-08-02 23:10:00,64.62,74.27,78.25,69.27,10.88,24.4,222.42,250.0
2024-08-02 23:20:00,65.5,79.68,77.56,68.78,13.97,27.69,239.55,250.0
2024-08-02 23:30:00,67.71,72.02,76.79,70.91,15.44,27.21,251.72,250.0
2024-08-02 23:40:00,62.0,75.33,75.66,67.36,14.05,12.59,259.78,250.0
2024-08-02 23:50:00,61.53,73.29,75.15,63.42,25.15,47.9,253.8,262.3
2024-08-03 00:00:00,61.41,77.44,74.58,68.75,11.13,22.57,240.28,250.0
2024-08-03 00:10:00,61.26,77.76,73.57,63.9,24.15,43.48,247.04,250.0
2024-08-03 00:20:00,60.6,80.0,72.56,64.49,19.99,27.68,234.61,250.0
2024-08-03 00:30:00,63.01,73.99,71.41,66.18,22.87,45.25,224.51,250.0
2024-08-03 00:40:00,62.06,77.32,70.54,64.47,20.65,33.55,244.64,250.0
2024-08-03 00:50:00,59.0,71.18,69.8,64.11,27.72,47.64,258.33,250.0
2024-08-03 01:00:00,64.5,67.58,69.02,68.96,17.14,33.13,232.63,250.0
2024-08-03 01:10:00,64.17,74.25,68.07,67.47,19.54,40.71,238.21,250.0
2024-08-03 01:20:00,61.08,75.73,67.09,64.98,12.09,19.69,213.83,250.0
2024-08-03 01:30:00,59.0,75.86,66.39,66.3,8.27,18.33,230.08,250.0
2024-08-03 01:40:00,63.8,80.0,65.29,64.78,25.97,47.76,244.69,250.0
2024-08-03 01:50:00,66.57,80.0,64.64,72.93,13.37,24.56,280.51,257.61
2024-08-03 02:00:00,62.3,76.5,63.71,62.88,21.3,34.36,228.33,250.0
2024-08-03 02:10:00,67.74,72.64,63.05,71.69,13.68,20.9,217.76,250.0
2024-08-03 02:20:00,68.71,74.48,62.07,72.68,5.0,10.0,227.04,264.68
2024-08-03 02:30:00,62.45,74.59,61.44,66.66,14.41,27.19,261.86,250.0
2024-08-03 02:40:00,65.99,71.71,60.41,71.25,20.81,35.94,236.47,250.0
2024-08-03 02:50:00,64.7,68.12,59.72,70.38,9.56,10.0,263.18,250.0
2024-08-03 03:00:00,67.27,65.95,59.21,72.61,16.98,27.55,226.72,278.25
2024-08-03 03:10:00,67.88,72.13,58.42,70.24,7.9,14.84,287.47,250.0
2024-08-03 03:20:00,74.11,76.96,57.46,75.29,9.79,10.92,259.26,250.0
