timestamp,temp,hum,batt_soc,batt_temp,pm2.5,pm10,no2_we,ox_we
2024-08-01 09:40:00,92.35,51.58,62.83,96.44,30.85,56.36,350.43,340.16
2024-08-01 09:50:00,88.41,46.53,64.38,94.51,17.26,30.31,296.4,400.99
2024-08-01 10:00:00,89.33,45.28,66.43,93.45,5.0,10.0,247.48,384.81
2024-08-01 10:10:00,95.0,45.13,69.76,97.48,16.19,33.72,272.39,381.34
2024-08-01 10:20:00,84.88,42.54,72.32,88.56,23.42,36.62,219.63,379.97
2024-08-01 10:30:00,88.13,47.16,75.32,89.16,19.89,33.73,243.18,421.44
2024-08-01 10:40:00,88.63,36.84,78.82,89.62,14.02,24.96,231.14,365.81
2024-08-01 10:50:00,83.6,46.83,81.14,87.25,15.2,30.03,208.73,371.15
2024-08-01 11:00:00,90.54,42.62,84.0,93.1,22.37,33.78,267.41,406.02
2024-08-01 11:10:00,90.89,49.36,86.38,96.65,25.18,44.1,222.64,364.43
2024-08-01 11:20:00,84.62,49.02,88.81,87.18,16.95,28.63,302.27,374.95
2024-08-01 11:30:00,91.77,48.29,91.49,95.0,13.61,22.97,329.09,340.81
2024-08-01 11:40:00,87.46,45.19,94.18,91.94,30.6,56.83,224.67,390.13
2024-08-01 11:50:00,90.98,50.87,98.2,95.37,24.89,47.51,278.51,373.91
2024-08-01 12:00:00,93.86,46.12,100.0,98.34,16.34,43.79,216.53,356.58
2024-08-01 12:10:00,93.23,49.56,100.0,94.89,10.6,19.28,271.86,368.88
2024-08-01 12:20:00,93.96,49.25,100.0,95.45,10.69,19.04,235.85,379.72
2024-08-01 12:30:00,95.0,40.21,100.0,100.76,5.0,10.0,235.2,380.31
2024-08-01 12:40:00,92.87,45.44,100.0,97.55,6.61,10.27,233.71,352.68
2024-08-01 12:50:00,95.0,44.33,100.0,97.42,6.01,10.0,240.05,400.13
2024-08-01 13:00:00,95.0,39.54,100.0,98.05,5.0,10.0,243.35,383.85
2024-08-01 13:10:00,93.04,45.02,100.0,96.45,15.1,36.32,271.83,387.4
2024-08-01 13:20:00,90.75,52.58,100.0,93.78,6.52,10.0,247.07,402.49
2024-08-01 13:30:00,93.17,41.4,100.0,92.14,16.81,27.13,248.54,361.38
2024-08-01 13:40:00,89.77,42.52,100.0,93.05,15.94,28.26,253.6,353.21
2024-08-01 13:50:00,93.63,46.64,100.0,95.67,20.32,35.34,266.61,390.85
2024-08-01 14:00:00,93.68,49.68,100.0,94.23,7.06,13.4,262.12,355.74
2024-08-01 14:10:00,87.68,41.01,100.0,91.14,19.04,30.51,252.99,324.24
2024-08-01 14:20:00,89.59,46.88,100.0,95.23,30.58,47.0,269.41,360.95
2024-08-01 14:30:00,86.53,39.81,100.0,90.76,28.32,48.87,272.99,440.3
2024-08-01 14:40:00,95.0,41.06,100.0,101.87,19.47,27.99,293.51,436.98
2024-08-01 14:50:00,92.92,50.08,100.0,98.31,8.56,15.61,240.73,374.78
2024-08-01 15:00:00,85.07,54.72,100.0,86.88,13.99,30.88,221.2,369.23
2024-08-01 15:10:00,84.04,36.58,100.0,87.45,14.46,22.4,305.87,377.63
2024-08-01 15:20:00,83.91,46.84,100.0,88.47,12.29,19.85,297.25,360.81
2024-08-01 15:30:00,90.62,54.61,100.0,95.24,10.08,20.9,246.72,372.8
2024-08-01 15:40:00,83.74,40.06,100.0,87.48,22.68,35.12,285.1,353.07
2024-08-01 15:50:00,86.77,45.02,100.0,91.03,19.99,36.78,277.82,307.25
2024-08-01 16:00:00,82.05,41.68,100.0,88.17,21.24,44.67,280.41,307.92
2024-08-01 16:10:00,84.63,51.46,100.0,86.78,22.25,46.26,279.89,337.46
2024-08-01 16:20:00,83.1,51.07,100.0,85.45,11.72,21.27,258.62,320.58
2024-08-01 16:30:00,86.75,53.77,100.0,88.92,15.58,19.87,224.77,373.71
2024-08-01 16:40:00,80.29,42.24,100.0,85.66,7.06,21.39,243.89,331.06
2024-08-01 16:50:00,86.27,49.43,100.0,92.38,19.26,33.31,319.59,354.73
2024-08-01 17:00:00,90.38,62.04,100.0,93.1,36.28,59.62,281.6,293.62
2024-08-01 17:10:00,82.79,58.05,100.0,88.15,23.95,51.95,318.36,341.92
2024-08-01 17:20:00,75.88,61.0,100.0,78.44,33.1,58.07,362.14,313.06
2024-08-01 17:30:00,80.23,57.21,99.69,82.05,35.98,58.6,279.83,330.32
2024-08-01 17:40:00,79.29,53.18,99.92,82.4,13.66,26.6,350.5,337.97
2024-08-01 17:50:00,84.37,54.35,100.0,83.97,20.9,35.79,313.23,313.3
2024-08-01 18:00:00,73.89,56.86,99.53,78.08,23.53,43.08,317.97,297.39
2024-08-01 18:10:00,77.68,56.98,99.22,83.03,28.32,49.88,297.8,324.67
2024-08-01 18:20:00,69.59,64.38,98.83,74.69,28.76,45.96,282.82,286.62
2024-08-01 18:30:00,81.66,54.3,98.77,85.67,40.75,65.23,341.09,312.91
2024-08-01 18:40:00,78.66,58.38,98.63,83.94,44.99,72.56,291.8,263.68
2024-08-01 18:50:00,71.66,58.57,98.61,74.68,23.69,46.29,320.77,268.69
2024-08-01 19:00:00,71.83,71.76,97.77,74.95,29.83,60.9,262.9,280.1
2024-08-01 19:10:00,71.68,63.2,96.63,78.58,28.56,45.68,337.69,268.54
2024-08-01 19:20:00,74.9,58.61,95.97,77.36,37.01,66.81,313.58,286.56
2024-08-01 19:30:00,73.1,57.49,95.16,73.77,22.1,30.2,359.66,250.0
2024-08-01 19:40:00,76.7,67.85,94.47,81.33,24.79,42.75,267.99,282.29
2024-08-01 19:50:00,71.88,61.77,93.86,78.12,41.46,75.12,273.41,267.69
2024-08-01 20:00:00,72.41,58.04,93.17,76.39,17.94,35.44,244.17,286.83
2024-08-01 20:10:00,72.95,72.16,92.24,75.87,14.69,25.92,301.63,266.0
2024-08-01 20:20:00,65.56,72.41,91.19,72.0,23.36,41.55,265.86,287.56
2024-08-01 20:30:00,69.96,65.1,90.36,72.61,39.75,67.28,313.2,257.25
2024-08-01 20:40:00,70.66,55.48,89.39,70.33,21.03,30.42,210.56,252.16
2024-08-01 20:50:00,69.3,67.69,88.63,73.72,7.05,10.2,242.16,250.0
2024-08-01 21:00:00,68.25,75.86,87.89,71.49,26.15,47.81,228.59,250.0
2024-08-01 21:10:00,66.05,70.4,87.42,69.05,22.51,32.34,200.0,255.05
2024-08-01 21:20:00,69.25,71.04,86.74,72.41,19.77,23.15,310.94,255.89
2024-08-01 21:30:00,66.73,68.09,85.96,69.81,19.22,26.71,200.45,250.0
2024-08-01 21:40:00,70.62,67.9,84.97,75.02,26.24,46.94,253.17,268.7
2024-08-01 21:50:00,64.82,61.34,84.24,66.78,5.0,10.55,275.29,250.0
2024-08-01 22:00:00,61.09,75.3,83.3,65.91,12.31,20.03,255.26,250.0
2024-08-01 22:10:00,66.03,72.99,82.78,69.06,18.98,30.26,275.47,253.16
2024-08-01 22:20:00,64.77,78.73,81.83,66.61,21.17,38.25,242.73,250.0
2024-08-01 22:30:00,64.8,80.0,81.47,66.75,18.92,29.63,267.88,250.0
2024-08-01 22:40:00,60.92,69.45,81.09,61.82,17.7,28.66,231.64,251.73
2024-08-01 22:50:00,66.4,72.93,80.14,69.51,18.51,34.84,200.14,250.0
2024-08-01 23:00:00,59.0,64.91,79.45,61.84,22.82,38.62,218.73,262.89
2024-08-01 23:10:00,67.04,63.97,78.59,70.11,16.72,30.6,239.7,250.0
2024-08-01 23:20:00,59.0,72.28,77.9,61.72,13.16,18.17,268.08,250.0
2024-08-01 23:30:00,66.74,69.79,77.33,72.21,8.22,14.13,231.7,250.0
2024-08-01 23:40:00,59.0,70.24,75.99,65.67,16.84,28.28,308.2,250.0
2024-08-01 23:50:00,59.0,77.94,75.51,62.88,17.83,32.11,251.73,250.0
2024-08-02 00:00:00,64.42,71.37,74.38,71.16,12.13,19.98,217.11,273.8
2024-08-02 00:10:00,59.63,71.83,73.38,64.35,18.82,30.29,282.13,250.0
2024-08-02 00:20:00,61.88,73.24,72.45,65.96,17.9,30.42,224.5,250.0
2024-08-02 00:30:00,64.16,73.21,71.62,69.34,22.82,30.96,279.01,250.0
2024-08-02 00:40:00,59.0,71.15,70.56,62.19,12.15,26.87,253.21,250.0
2024-08-02 00:50:00,62.15,72.61,69.86,66.92,13.64,25.53,310.1,250.0
2024-08-02 01:00:00,62.72,75.77,69.0,70.11,5.0,10.0,239.16,250.0
2024-08-02 01:10:00,68.82,79.8,67.75,71.6,27.19,50.97,268.61,250.0
2024-08-02 01:20:00,60.15,63.26,66.77,64.49,19.85,36.33,235.31,250.0
2024-08-02 01:30:00,59.0,69.23,65.93,66.23,17.06,27.19,274.01,250.0
2024-08-02 01:40:00,59.0,78.84,65.27,59.25,17.5,25.91,204.3,250.0
2024-08-02 01:50:00,66.6,70.58,64.79,68.7,10.46,16.82,295.41,250.0
2024-08-02 02:00:00,62.24,67.02,63.67,67.54,8.63,21.19,206.73,250.27
2024-08-02 02:10:00,65.33,75.07,62.72,67.18,13.87,26.64,272.99,250.0
2024-08-02 02:20:00,65.8,72.93,61.79,69.68,10.92,10.0,293.88,250.0
2024-08-02 02:30:00,59.0,74.63,61.33,60.63,23.37,37.07,254.9,250.0
2024-08-02 02:40:00,61.15,75.16,60.25,65.73,22.92,41.12,260.57,250.0
2024-08-02 02:50:00,62.4,69.99,59.35,66.4,5.0,10.0,208.92,250.0
2024-08-02 03:00:00,70.47,64.56,58.47,74.2,16.76,27.02,226.5,250.0
2024-08-02 03:10:00,63.69,73.36,57.73,67.64,14.76,20.62,236.58,270.43
2024-08-02 03:20:00,61.85,75.18,57.12,66.51,13.6,23.68,255.61,250.0
2024-08-02 03:30:00,71.68,65.17,56.25,77.58,18.38,29.05,225.97,260.21
2024-08-02 03:40:00,68.19,58.88,55.28,69.77,16.01,30.44,204.37,250.0
2024-08-02 03:50:00,70.71,65.05,54.42,74.58,10.0,14.38,279.5,251.94
2024-08-02 04:00:00,74.36,69.98,53.7,77.38,22.76,34.93,200.0,251.23
2024-08-02 04:10:00,65.71,58.14,53.15,70.15,8.33,10.0,276.14,250.0
2024-08-02 04:20:00,67.33,79.79,52.58,70.76,21.69,28.14,206.3,250.0
2024-08-02 04:30:00,69.07,66.8,51.7,75.83,29.29,51.62,207.66,250.0
2024-08-02 04:40:00,69.94,68.67,50.94,75.07,27.86,42.19,230.83,250.0
2024-08-02 04:50:00,69.19,69.91,50.19,69.17,5.0,10.0,229.77,293.4
2024-08-02 05:00:00,74.04,76.24,49.43,79.47,19.93,27.5,200.0,294.44
2024-08-02 05:10:00,76.66,56.95,48.38,80.38,20.74,34.34,246.79,279.92
2024-08-02 05:20:00,81.24,72.14,47.45,85.13,23.32,36.85,268.3,331.41
2024-08-02 05:30:00,68.11,58.88,46.67,71.0,17.1,23.66,329.85,290.52
2024-08-02 05:40:00,78.66,52.38,45.93,84.9,19.11,27.09,216.04,263.96
2024-08-02 05:50:00,77.21,72.5,44.84,84.79,22.04,33.08,332.94,294.34
2024-08-02 06:00:00,77.03,62.08,44.43,80.84,12.79,18.68,310.59,266.12
2024-08-02 06:10:00,72.68,58.68,45.33,77.16,20.22,32.07,229.08,295.37
2024-08-02 06:20:00,71.32,62.8,44.46,75.67,25.83,27.81,307.88,289.53
2024-08-02 06:30:00,76.38,57.09,43.57,81.41,5.0,10.0,224.03,260.42
2024-08-02 06:40:00,74.74,60.99,43.16,78.67,24.04,44.63,276.72,325.66
2024-08-02 06:50:00,74.74,50.46,42.41,77.12,7.66,15.41,245.32,311.04
2024-08-02 07:00:00,85.92,61.87,41.59,89.13,35.6,59.95,324.7,314.96
2024-08-02 07:10:00,81.24,54.76,43.02,85.71,24.02,36.95,352.02,315.95
2024-08-02 07:20:00,83.38,56.31,43.53,87.27,29.01,48.95,326.84,274.87
2024-08-02 07:30:00,76.27,62.23,45.14,77.28,18.49,24.49,311.39,322.79
2024-08-02 07:40:00,79.31,51.57,45.98,81.52,31.94,64.98,305.77,312.5
2024-08-02 07:50:00,87.47,45.55,46.74,91.01,30.61,52.74,274.59,302.19
2024-08-02 08:00:00,89.0,44.85,47.86,93.32,31.56,50.68,312.22,317.73
2024-08-02 08:10:00,82.68,56.79,48.1,88.78,31.04,49.52,353.32,302.66
2024-08-02 08:20:00,81.64,46.25,49.06,85.06,36.39,72.91,281.37,358.99
2024-08-02 08:30:00,93.16,51.9,50.51,96.96,34.35,65.19,312.02,336.51
2024-08-02 08:40:00,81.19,65.03,52.3,84.01,24.79,52.7,309.55,306.91
2024-08-02 08:50:00,83.56,53.09,54.76,85.82,24.56,39.23,282.52,358.14
2024-08-02 09:00:00,79.72,41.74,56.48,86.52,42.92,66.37,336.16,344.57
2024-08-02 09:10:00,82.79,58.87,58.83,87.82,29.92,48.94,313.43,357.97
2024-08-02 09:20:00,92.24,52.52,61.26,96.4,42.05,64.8,359.2,348.07
2024-08-02 09:30:00,88.45,49.69,63.78,90.12,25.22,49.29,329.44,304.32
2024-08-02 09:40:00,89.79,56.55,66.39,95.32,40.07,67.39,316.21,362.58
2024-08-02 09:50:00,83.43,49.6,68.83,89.56,22.39,35.41,269.07,362.95
2024-08-02 10:00:00,84.43,57.0,71.84,87.63,15.03,29.8,274.38,371.38
2024-08-02 10:10:00,89.77,49.31,75.02,91.29,24.5,40.71,235.2,382.7
2024-08-02 10:20:00,88.44,38.58,76.92,95.13,16.24,30.08,245.5,328.19
2024-08-02 10:30:00,90.54,48.23,79.96,89.61,13.77,24.69,293.07,375.89
2024-08-02 10:40:00,94.28,38.74,81.91,99.81,10.11,19.4,250.01,386.05
2024-08-02 10:50:00,89.67,50.13,84.14,93.35,9.93,16.82,255.67,367.3
2024-08-02 11:00:00,94.37,43.36,87.28,99.3,5.28,10.0,258.69,387.47
2024-08-02 11:10:00,87.94,45.33,89.79,93.12,20.33,40.12,202.15,398.46
2024-08-02 11:20:00,91.54,54.01,92.94,95.43,6.95,10.6,274.42,393.56
2024-08-02 11:30:00,92.14,54.66,96.62,96.25,27.51,40.56,227.12,363.74
2024-08-02 11:40:00,90.59,55.64,100.0,91.17,9.98,15.24,297.88,411.71
2024-08-02 11:50:00,95.0,49.83,100.0,100.74,9.15,10.0,282.57,410.18
2024-08-02 12:00:00,92.51,45.71,100.0,94.0,5.0,12.95,236.45,420.43
2024-08-02 12:10:00,87.17,37.11,100.0,92.37,19.65,36.86,219.54,335.2
2024-08-02 12:20:00,90.73,43.87,100.0,95.24,20.27,38.48,286.1,386.45
2024-08-02 12:30:00,88.17,46.09,100.0,91.31,21.06,28.09,261.67,361.77
2024-08-02 12:40:00,88.83,40.53,100.0,89.51,5.05,10.0,272.04,390.54
2024-08-02 12:50:00,91.99,46.04,100.0,95.87,20.02,37.44,241.37,373.19
2024-08-02 13:00:00,92.74,49.08,100.0,97.79,12.42,24.22,289.54,386.8
2024-08-02 13:10:00,88.6,53.33,100.0,92.3,11.08,14.71,271.57,385.61
2024-08-02 13:20:00,88.2,52.02,100.0,92.37,9.29,13.88,220.03,376.08
2024-08-02 13:30:00,90.63,43.47,100.0,94.15,5.55,10.49,215.12,373.89
2024-08-02 13:40:00,92.4,40.18,100.0,98.97,12.36,16.25,230.74,370.13
2024-08-02 13:50:00,85.98,40.43,100.0,89.04,11.02,26.77,262.09,361.15
2024-08-02 14:00:00,87.51,43.5,100.0,89.26,7.71,10.0,289.01,394.38
2024-08-02 14:10:00,81.96,45.55,100.0,90.28,23.56,41.24,278.48,357.58
2024-08-02 14:20:00,91.05,36.6,100.0,94.85,7.07,10.0,238.09,332.47
2024-08-02 14:30:00,94.57,49.07,100.0,98.13,16.83,27.46,263.94,384.8
2024-08-02 14:40:00,89.08,45.3,100.0,94.73,21.62,49.29,204.2,366.54
2024-08-02 14:50:00,91.57,46.57,100.0,91.96,17.05,23.14,271.77,344.33
2024-08-02 15:00:00,87.03,45.82,100.0,89.31,18.26,28.31,269.32,391.75
2024-08-02 15:10:00,86.47,48.68,100.0,88.25,10.82,20.88,246.89,379.53
2024-08-02 15:20:00,83.88,49.33,100.0,88.85,15.68,23.54,259.21,364.24
2024-08-02 15:30:00,81.75,47.3,100.0,84.88,11.01,18.32,259.99,315.9
2024-08-02 15:40:00,84.73,42.3,100.0,87.24,5.0,11.24,278.24,335.87
2024-08-02 15:50:00,88.71,50.64,100.0,91.92,13.37,25.99,207.19,325.16
2024-08-02 16:00:00,84.01,45.16,100.0,87.61,18.52,28.32,270.22,339.7
2024-08-02 16:10:00,78.21,49.49,100.0,81.41,25.16,42.3,248.12,355.92
2024-08-02 16:20:00,80.05,49.33,100.0,83.56,11.9,27.07,295.53,309.59
2024-08-02 16:30:00,83.49,44.9,100.0,85.76,5.0,10.0,252.4,324.09
2024-08-02 16:40:00,82.04,57.97,100.0,86.38,11.72,18.79,253.73,336.48
2024-08-02 16:50:00,89.7,49.62,100.0,94.88,5.0,10.0,265.17,334.4
2024-08-02 17:00:00,85.21,57.66,100.0,88.22,34.53,53.85,336.49,326.75
2024-08-02 17:10:00,82.59,51.04,100.0,86.18,44.78,76.06,331.04,336.59
2024-08-02 17:20:00,82.41,55.33,100.0,85.48,32.85,59.07,294.58,269.11
2024-08-02 17:30:00,77.51,56.65,100.0,82.05,42.15,66.75,217.74,301.11
2024-08-02 17:40:00,84.74,51.66,100.0,90.54,35.26,54.24,316.91,312.17
2024-08-02 17:50:00,77.99,55.76,100.0,82.4,24.67,37.03,270.81,334.01
2024-08-02 18:00:00,81.78,60.02,100.0,86.31,27.41,44.93,275.03,310.9
2024-08-02 18:10:00,77.49,63.97,100.0,78.59,42.91,68.42,315.6,331.62
2024-08-02 18:20:00,83.91,58.59,100.0,87.59,31.86,59.69,295.8,327.42
2024-08-02 18:30:00,76.61,62.97,98.92,79.3,33.01,56.64,342.48,329.83
2024-08-02 18:40:00,81.48,68.19,98.78,86.34,7.81,17.41,364.7,342.9
2024-08-02 18:50:00,77.78,66.53,98.97,80.66,28.19,52.41,244.42,309.62
2024-08-02 19:00:00,79.98,62.28,98.27,85.44,27.51,49.18,298.41,295.79
2024-08-02 19:10:00,68.78,57.89,97.66,75.0,23.8,37.96,308.37,258.52
2024-08-02 19:20:00,76.26,60.01,96.79,78.72,15.41,24.69,361.65,286.84
2024-08-02 19:30:00,74.01,63.12,96.19,77.07,25.29,41.73,259.7,318.93
2024-08-02 19:40:00,69.93,59.33,95.6,68.98,34.68,56.33,380.84,326.81
2024-08-02 19:50:00,69.46,76.23,94.72,75.04,42.98,61.95,299.59,277.75
2024-08-02 20:00:00,72.42,65.24,93.99,74.55,10.77,10.0,214.19,281.47
2024-08-02 20:10:00,73.2,63.0,93.32,81.04,5.25,10.0,226.02,314.59
2024-08-02 20:20:00,67.89,72.02,92.7,70.69,8.84,17.37,220.36,250.0
2024-08-02 20:30:00,75.25,67.05,91.95,79.61,23.86,45.84,276.62,283.95
2024-08-02 20:40:00,73.72,67.11,91.05,81.76,15.01,22.55,227.0,258.79
2024-08-02 20:50:00,71.65,62.57,90.26,76.83,17.26,30.54,221.08,250.0
2024-08-02 21:00:00,65.85,66.28,89.51,65.77,16.04,28.95,200.0,250.0
2024-08-02 21:10:00,66.01,72.84,88.85,69.09,15.44,20.74,253.81,250.0
2024-08-02 21:20:00,70.78,64.38,88.19,73.63,11.24,16.37,230.12,250.0
2024-08-02 21:30:00,68.99,57.34,87.41,72.9,10.67,20.6,275.43,250.0
2024-08-02 21:40:00,69.76,68.34,86.47,71.72,19.58,28.27,282.82,250.0
2024-08-02 21:50:00,69.3,71.49,85.71,77.0,5.91,10.0,200.0,282.27
2024-08-02 22:00:00,66.65,73.59,84.93,71.06,5.71,10.0,293.76,250.0
2024-08-02 22:10:00,60.71,74.82,83.98,63.14,18.13,35.71,214.05,250.0
2024-08-02 22:20:00,68.76,68.58,83.3,69.79,26.62,49.77,275.34,272.27
2024-08-02 22:30:00,64.45,73.95,82.63,70.11,5.66,10.0,287.24,260.59
2024-08-02 22:40:00,65.69,75.08,81.92,68.03,15.84,29.14,264.71,250.0
2024-08-02 22:50:00,64.26,79.13,80.84,68.12,9.0,10.0,301.45,250.0
2024-08-02 23:00:00,61.64,76.17,80.24,63.03,21.15,33.3,221.84,250.0
2024-08-02 23:10:00,68.34,77.54,79.3,73.62,23.49,41.22,272.15,253.05
2024-08-02 23:20:00,60.26,80.0,78.13,63.14,20.92,31.07,293.68,250.0
2024-08-02 23:30:00,59.97,74.46,77.31,62.63,17.1,31.48,245.15,250.0
2024-08-02 23:40:00,61.78,77.25,76.66,67.47,23.56,46.46,287.51,250.0
2024-08-02 23:50:00,66.79,76.88,76.25,71.2,5.0,10.0,230.04,250.0
2024-08-03 00:00:00,66.91,72.73,75.32,68.48,5.0,10.0,272.26,250.0
2024-08-03 00:10:00,62.05,75.13,74.6,64.7,18.06,29.85,256.13,250.0
2024-08-03 00:20:00,59.0,79.16,73.66,61.85,5.52,18.67,275.19,250.0
2024-08-03 00:30:00,67.74,73.27,72.4,70.85,7.45,17.34,286.99,250.0
2024-08-03 00:40:00,59.0,71.43,71.34,64.53,15.11,28.92,228.02,250.0
2024-08-03 00:50:00,69.48,70.41,70.48,73.96,21.66,47.05,257.93,250.0
2024-08-03 01:00:00,65.53,73.43,69.89,67.75,27.17,56.79,231.85,250.0
2024-08-03 01:10:00,61.45,80.0,69.23,64.32,12.96,18.82,227.85,254.59
2024-08-03 01:20:00,59.0,76.81,68.46,59.08,12.22,21.85,277.09,250.0
2024-08-03 01:30:00,65.7,80.0,67.72,70.73,12.6,22.04,335.7,250.0
2024-08-03 01:40:00,60.56,79.35,67.03,66.36,16.16,21.74,264.21,250.0
2024-08-03 01:50:00,64.05,70.72,66.53,65.33,11.52,22.0,244.17,250.0
2024-08-03 02:00:00,59.0,71.46,65.75,64.23,5.0,10.06,238.31,250.0
2024-08-03 02:10:00,59.53,77.67,64.93,59.28,20.58,44.89,296.19,250.0
2024-08-03 02:20:00,62.38,77.85,64.49,68.32,14.58,24.81,239.43,250.33
2024-08-03 02:30:00,61.99,69.06,63.58,63.73,12.96,23.32,269.58,250.0
2024-08-03 02:40:00,61.27,71.14,63.1,64.94,31.75,50.37,258.11,250.0
2024-08-03 02:50:00,59.28,69.7,62.53,64.63,15.79,26.41,211.7,250.0
2024-08-03 03:00:00,65.06,72.65,61.73,67.91,14.47,31.09,218.32,254.53
2024-08-03 03:10:00,70.78,67.99,60.63,73.11,16.55,37.54,255.11,250.0
2024-08-03 03:20:00,60.44,61.28,59.72,66.58,12.94,24.45,277.7,250.0
