timestamp,temp,hum,batt_soc,batt_temp,pm2.5,pm10,no2_we,ox_we
2024-08-01 07:50:00,79.18,59.18,47.14,82.06,37.5,60.43,320.4,275.3
2024-08-01 08:00:00,79.24,57.2,49.19,84.64,33.73,43.88,299.34,303.95
2024-08-01 08:10:00,84.32,51.46,51.18,90.83,39.2,68.69,370.58,332.29
2024-08-01 08:20:00,87.93,49.53,52.86,93.43,33.51,53.43,326.51,365.29
2024-08-01 08:30:00,87.68,65.81,54.73,92.15,17.5,28.0,285.66,382.39
2024-08-01 08:40:00,83.67,46.38,56.3,87.39,35.53,62.8,339.03,339.56
2024-08-01 08:50:00,85.5,43.91,57.02,88.66,27.82,40.17,355.75,343.02
2024-08-01 09:00:00,85.74,51.1,59.55,86.32,36.55,63.35,341.07,374.48
2024-08-01 09:10:00,83.39,55.67,62.16,89.61,22.47,41.19,296.88,329.95
2024-08-01 09:20:00,91.98,46.22,64.53,95.35,37.88,62.35,333.56,378.05
2024-08-01 09:30:00,76.92,48.66,66.03,83.42,36.52,62.64,346.87,366.43
2024-08-01 09:40:00,84.96,57.23,69.07,90.44,38.57,65.86,308.08,379.71
2024-08-01 09:50:00,84.92,49.27,71.05,86.8,34.76,58.82,316.66,398.84
2024-08-01 10:00:00,87.5,41.83,73.29,91.86,25.6,44.27,218.62,325.44
2024-08-01 10:10:00,88.09,54.21,76.07,90.11,17.2,25.84,242.79,389.68
2024-08-01 10:20:00,92.75,49.09,78.29,97.4,14.44,20.96,220.24,361.47
2024-08-01 10:30:00,89.91,46.68,79.38,92.85,29.96,44.57,281.48,389.26
2024-08-01 10:40:00,90.23,55.02,81.58,93.83,14.52,28.37,277.54,445.65
2024-08-01 10:50:00,88.96,51.64,85.03,92.81,16.51,36.15,219.18,395.29
2024-08-01 11:00:00,88.6,45.59,87.89,95.19,7.74,10.0,239.23,352.23
2024-08-01 11:10:00,91.97,49.87,91.1,93.4,5.0,11.6,218.63,341.48
2024-08-01 11:20:00,95.0,44.27,94.16,99.34,16.66,29.16,262.62,362.82
2024-08-01 11:30:00,91.66,42.57,97.48,95.44,15.32,28.23,285.51,402.68
2024-08-01 11:40:00,93.07,44.39,100.0,95.3,10.06,25.59,224.68,391.5
2024-08-01 11:50:00,92.2,45.01,100.0,95.13,7.74,10.0,200.0,376.37
2024-08-01 12:00:00,95.0,37.14,100.0,99.03,23.56,44.42,270.34,360.98
2024-08-01 12:10:00,91.91,43.74,100.0,96.42,8.73,19.81,265.13,347.55
2024-08-01 12:20:00,95.0,46.04,100.0,94.11,9.75,12.56,226.34,351.88
2024-08-01 12:30:00,86.74,51.41,100.0,86.35,8.25,10.04,239.4,376.18
2024-08-01 12:40:00,91.84,41.88,100.0,100.83,8.27,10.0,279.28,369.94
2024-08-01 12:50:00,88.42,38.58,100.0,90.13,30.4,59.88,280.38,369.88
2024-08-01 13:00:00,95.0,39.15,100.0,96.58,17.24,30.76,274.31,372.07
2024-08-01 13:10:00,93.32,43.9,100.0,95.49,21.41,39.67,234.74,378.37
2024-08-01 13:20:00,87.6,53.76,100.0,91.89,28.27,51.16,253.3,353.62
2024-08-01 13:30:00,93.11,40.27,100.0,97.78,9.86,11.39,230.07,389.68
2024-08-01 13:40:00,90.38,49.48,100.0,92.64,23.21,41.0,236.47,363.67
2024-08-01 13:50:00,87.04,45.48,100.0,86.68,7.54,12.87,235.61,357.04
2024-08-01 14:00:00,87.96,50.99,100.0,91.69,15.1,19.41,274.3,354.54
2024-08-01 14:10:00,95.0,43.85,100.0,102.45,23.08,38.57,200.0,400.4
2024-08-01 14:20:00,84.83,49.55,100.0,88.75,13.35,20.29,236.79,366.8
2024-08-01 14:30:00,86.03,44.49,100.0,86.91,23.54,43.52,335.17,388.46
2024-08-01 14:40:00,89.96,49.74,100.0,94.73,8.67,22.48,241.88,374.98
2024-08-01 14:50:00,85.83,44.95,100.0,90.47,23.13,36.83,201.19,330.05
2024-08-01 15:00:00,90.54,52.52,100.0,94.09,15.71,25.83,281.64,356.39
2024-08-01 15:10:00,83.87,46.33,100.0,88.83,9.38,14.47,217.69,341.76
2024-08-01 15:20:00,89.65,49.77,100.0,95.36,18.11,27.45,269.32,328.26
2024-08-01 15:30:00,90.35,50.17,100.0,94.28,12.93,14.82,296.42,339.64
2024-08-01 15:40:00,83.96,50.47,100.0,86.63,9.85,19.58,294.88,353.82
2024-08-01 15:50:00,86.72,53.69,100.0,87.8,5.0,10.0,239.8,306.95
2024-08-01 16:00:00,84.68,53.37,100.0,88.39,36.79,60.26,205.02,315.84
2024-08-01 16:10:00,80.95,48.24,100.0,84.12,5.93,11.35,244.97,343.94
2024-08-01 16:20:00,77.28,58.18,100.0,80.9,13.11,21.22,293.23,292.17
2024-08-01 16:30:00,89.1,46.68,100.0,93.59,15.22,20.54,200.0,290.86
2024-08-01 16:40:00,81.63,58.28,100.0,81.48,12.37,17.36,248.99,318.97
2024-08-01 16:50:00,79.45,49.15,100.0,85.29,16.83,31.75,229.7,334.8
2024-08-01 17:00:00,76.94,58.36,100.0,80.22,23.52,41.6,349.57,312.69
2024-08-01 17:10:00,83.65,57.3,100.0,88.48,29.93,50.03,268.53,296.33
2024-08-01 17:20:00,80.73,66.25,100.0,82.83,33.44,63.94,296.61,336.38
2024-08-01 17:30:00,82.79,52.0,100.0,83.82,34.25,63.45,306.64,338.43
2024-08-01 17:40:00,80.82,55.92,100.0,83.86,26.96,47.62,334.53,324.48
2024-08-01 17:50:00,84.42,51.91,100.0,86.83,34.09,61.95,273.05,336.61
2024-08-01 18:00:00,80.84,60.88,98.95,88.11,24.18,40.19,369.64,286.0
2024-08-01 18:10:00,75.88,66.15,99.11,80.35,28.45,47.64,334.82,258.58
2024-08-01 18:20:00,72.31,56.87,98.62,77.93,27.05,44.96,282.64,314.18
2024-08-01 18:30:00,75.55,56.66,98.33,77.72,20.82,34.53,337.83,331.06
2024-08-01 18:40:00,70.07,57.88,99.44,73.95,21.35,36.32,298.45,317.91
2024-08-01 18:50:00,79.08,58.7,99.81,83.67,37.02,65.41,320.46,282.64
2024-08-01 19:00:00,80.55,64.67,98.91,83.18,47.52,80.0,275.78,301.23
2024-08-01 19:10:00,72.06,63.04,97.95,76.61,45.03,68.34,295.58,256.82
2024-08-01 19:20:00,70.42,56.62,96.96,73.13,39.43,55.7,312.1,298.38
2024-08-01 19:30:00,70.57,70.92,96.37,74.7,43.27,76.69,354.47,250.0
2024-08-01 19:40:00,74.79,60.39,95.26,77.87,33.27,53.45,334.67,310.2
2024-08-01 19:50:00,71.66,62.11,94.48,75.37,38.98,53.64,332.76,263.64
2024-08-01 20:00:00,66.29,78.32,93.68,69.09,30.01,53.36,238.9,274.24
2024-08-01 20:10:00,70.91,60.86,92.72,73.41,10.92,20.29,225.78,250.0
2024-08-01 20:20:00,71.06,68.23,91.61,73.51,16.49,37.01,249.13,265.87
2024-08-01 20:30:00,69.45,67.09,90.43,75.49,17.6,34.33,207.72,250.0
2024-08-01 20:40:00,70.51,64.26,89.5,77.51,8.09,13.14,241.4,250.0
2024-08-01 20:50:00,68.81,76.1,88.58,74.14,14.02,24.84,235.47,267.59
2024-08-01 21:00:00,65.74,78.38,87.58,68.64,5.0,14.52,266.46,257.74
2024-08-01 21:10:00,64.7,73.09,86.98,67.13,28.71,46.63,222.8,272.32
2024-08-01 21:20:00,66.23,69.8,86.31,71.14,7.25,12.7,261.24,252.67
2024-08-01 21:30:00,72.63,67.67,85.36,73.71,21.3,30.98,234.55,250.0
2024-08-01 21:40:00,61.63,70.26,84.7,62.51,16.92,28.21,219.78,250.0
2024-08-01 21:50:00,65.86,66.24,83.5,71.14,24.81,39.24,268.14,262.62
2024-08-01 22:00:00,64.83,65.85,82.63,67.14,13.63,18.06,289.49,250.0
2024-08-01 22:10:00,63.21,68.06,81.58,67.48,11.99,28.03,200.0,269.68
2024-08-01 22:20:00,59.61,71.92,80.49,64.21,12.09,18.13,222.84,250.0
2024-08-01 22:30:00,68.2,69.82,79.92,72.39,12.31,17.04,200.0,250.0
2024-08-01 22:40:00,62.41,76.38,78.98,67.41,25.63,41.19,214.91,250.0
2024-08-01 22:50:00,71.01,72.7,78.2,75.43,6.33,10.0,284.04,250.0
2024-08-01 23:00:00,64.96,77.89,77.39,68.32,36.01,68.91,233.77,250.0
2024-08-01 23:10:00,67.09,80.0,76.87,69.66,9.94,16.59,281.33,250.0
2024-08-01 23:20:00,66.5,73.39,76.24,70.18,5.0,10.0,214.71,259.63
2024-08-01 23:30:00,62.33,73.97,75.53,65.37,18.09,37.35,221.31,250.0
2024-08-01 23:40:00,65.11,65.97,75.09,68.09,7.28,11.89,261.51,250.0
2024-08-01 23:50:00,65.51,72.1,74.46,70.53,10.75,23.5,250.77,256.17
2024-08-02 00:00:00,59.0,80.0,73.84,63.99,25.09,45.59,308.35,250.0
2024-08-02 00:10:00,62.27,71.44,73.02,66.14,11.09,25.18,222.52,250.0
2024-08-02 00:20:00,67.2,73.53,72.34,70.76,25.98,46.61,218.25,250.0
2024-08-02 00:30:00,61.32,72.36,71.45,60.7,33.15,63.36,269.87,250.0
2024-08-02 00:40:00,63.04,76.38,70.4,62.22,17.28,32.48,250.48,250.0
2024-08-02 00:50:00,64.61,73.06,69.3,65.89,8.99,14.7,255.05,250.0
2024-08-02 01:00:00,67.49,80.0,68.47,71.25,5.7,16.44,303.85,250.0
2024-08-02 01:10:00,59.0,75.6,67.68,63.21,16.24,23.27,234.36,250.0
2024-08-02 01:20:00,59.67,72.95,67.0,60.9,14.54,25.93,235.87,250.0
2024-08-02 01:30:00,66.78,76.1,66.02,70.57,17.88,29.44,273.9,250.0
2024-08-02 01:40:00,64.35,70.53,65.53,67.18,10.25,23.08,250.24,250.0
2024-08-02 01:50:00,65.64,69.91,64.56,69.35,15.56,28.8,228.86,250.0
2024-08-02 02:00:00,64.89,76.42,63.74,70.69,11.02,22.0,257.69,250.0
2024-08-02 02:10:00,67.2,78.85,63.07,69.74,8.02,10.0,252.66,250.0
2024-08-02 02:20:00,61.35,80.0,62.16,62.33,18.68,33.13,243.79,250.0
2024-08-02 02:30:00,62.86,70.35,61.34,65.72,11.78,23.98,246.65,250.0
2024-08-02 02:40:00,63.58,70.72,60.1,66.68,23.62,38.2,212.55,250.0
2024-08-02 02:50:00,62.94,77.75,59.21,65.48,20.93,31.37,220.89,250.0
2024-08-02 03:00:00,69.13,68.79,58.4,72.47,11.37,18.41,273.11,254.0
2024-08-02 03:10:00,61.99,73.47,57.8,64.44,18.59,19.55,251.46,250.0
2024-08-02 03:20:00,66.3,73.7,56.84,68.83,17.59,32.74,282.18,301.22
2024-08-02 03:30:00,60.14,78.43,56.29,63.81,9.26,20.7,283.88,250.0
2024-08-02 03:40:00,78.15,65.7,55.25,78.34,10.71,18.87,312.34,250.0
2024-08-02 03:50:00,65.77,66.25,54.25,70.53,9.94,16.6,256.64,255.92
2024-08-02 04:00:00,70.38,65.49,53.64,74.98,28.86,41.62,200.0,266.0
2024-08-02 04:10:00,66.79,61.6,52.6,68.27,14.98,30.09,284.77,250.0
2024-08-02 04:20:00,70.97,67.02,51.56,73.98,25.8,42.52,241.41,312.08
2024-08-02 04:30:00,75.14,74.62,50.78,80.23,20.41,38.4,278.95,262.6
2024-08-02 04:40:00,63.93,74.09,50.33,68.12,35.03,63.54,233.94,250.0
2024-08-02 04:50:00,72.4,66.69,49.7,77.56,18.58,35.28,290.22,250.0
2024-08-02 05:00:00,71.65,59.83,49.07,71.35,14.52,28.06,224.53,281.3
2024-08-02 05:10:00,65.55,59.41,48.31,72.03,5.97,10.0,228.33,259.14
2024-08-02 05:20:00,72.12,63.5,47.47,74.35,15.09,20.56,276.73,293.35
2024-08-02 05:30:00,74.87,64.04,46.74,82.3,5.0,10.0,260.06,291.59
2024-08-02 05:40:00,75.12,66.71,46.05,76.73,5.0,11.47,294.68,265.67
2024-08-02 05:50:00,72.66,62.09,45.03,73.47,12.88,25.02,238.39,307.04
2024-08-02 06:00:00,75.38,65.35,44.95,80.0,7.97,10.0,284.77,291.72
2024-08-02 06:10:00,83.4,66.11,44.17,90.44,6.25,17.4,269.35,300.83
2024-08-02 06:20:00,79.65,56.1,44.44,81.41,22.72,40.03,269.63,253.9
2024-08-02 06:30:00,72.61,57.85,44.12,72.8,14.93,20.25,260.67,300.87
2024-08-02 06:40:00,85.46,61.07,43.44,91.33,22.92,31.51,282.91,309.73
2024-08-02 06:50:00,75.05,63.55,43.42,78.33,29.25,54.71,220.03,319.08
2024-08-02 07:00:00,82.16,67.22,43.59,86.18,27.58,47.27,340.9,313.07
2024-08-02 07:10:00,82.5,51.69,43.91,88.97,26.07,45.91,355.32,342.56
2024-08-02 07:20:00,80.64,61.08,45.75,82.01,25.83,44.48,288.52,320.03
2024-08-02 07:30:00,81.21,64.03,46.21,85.15,38.06,60.55,317.63,364.16
2024-08-02 07:40:00,72.51,57.77,46.66,77.0,20.45,34.76,317.95,324.73
2024-08-02 07:50:00,82.49,60.29,47.69,86.8,40.71,66.24,351.82,326.16
2024-08-02 08:00:00,86.31,49.51,48.56,88.91,34.82,57.1,280.87,402.17
2024-08-02 08:10:00,84.87,43.25,50.51,91.07,26.98,40.0,352.09,359.64
2024-08-02 08:20:00,86.86,42.31,52.56,93.95,19.16,32.82,334.92,346.42
2024-08-02 08:30:00,81.98,53.55,54.73,85.63,24.18,40.11,319.14,345.59
2024-08-02 08:40:00,84.38,62.35,56.91,84.88,29.11,46.38,315.58,353.76
2024-08-02 08:50:00,83.03,53.66,58.16,90.03,24.71,43.59,350.67,355.24
2024-08-02 09:00:00,81.73,48.02,60.61,82.95,23.91,42.08,335.65,317.24
2024-08-02 09:10:00,83.07,49.63,62.19,89.97,37.06,67.71,313.79,339.71
2024-08-02 09:20:00,78.61,50.5,64.13,80.24,32.05,51.78,301.9,350.48
2024-08-02 09:30:00,88.75,47.83,65.56,89.78,39.05,67.55,369.75,346.9
2024-08-02 09:40:00,87.44,48.3,67.21,88.15,42.51,67.89,278.42,365.53
2024-08-02 09:50:00,87.86,56.14,69.49,89.7,16.3,25.21,365.15,293.13
2024-08-02 10:00:00,85.75,42.62,71.89,88.29,31.6,52.58,221.49,374.83
2024-08-02 10:10:00,88.15,43.36,73.67,91.65,11.3,19.86,319.09,342.2
2024-08-02 10:20:00,83.51,41.07,75.83,86.28,19.55,32.54,200.0,374.75
2024-08-02 10:30:00,89.41,46.16,78.79,91.53,9.74,10.6,283.09,355.9
2024-08-02 10:40:00,89.45,46.73,82.28,93.41,18.0,30.84,257.39,377.53
2024-08-02 10:50:00,91.77,55.14,84.68,93.44,18.58,38.05,319.94,325.36
2024-08-02 11:00:00,86.64,43.38,87.26,91.07,19.98,34.56,260.21,356.3
2024-08-02 11:10:00,84.72,46.43,89.77,91.13,19.56,34.68,229.26,394.36
2024-08-02 11:20:00,89.87,46.23,91.49,93.85,26.56,45.29,249.06,402.05
2024-08-02 11:30:00,92.96,44.64,94.74,95.71,20.55,39.66,229.86,362.44
2024-08-02 11:40:00,91.77,46.27,98.2,93.05,5.0,11.67,200.0,379.73
2024-08-02 11:50:00,87.62,40.06,100.0,90.67,8.0,11.01,256.27,331.02
2024-08-02 12:00:00,95.0,52.77,100.0,99.47,24.97,41.85,245.71,431.54
2024-08-02 12:10:00,93.03,48.68,100.0,98.58,18.53,36.76,243.02,379.43
2024-08-02 12:20:00,93.56,43.33,100.0,97.06,18.73,36.49,204.33,356.78
2024-08-02 12:30:00,95.0,41.88,100.0,99.26,24.56,45.38,224.09,384.91
2024-08-02 12:40:00,92.73,48.49,100.0,97.06,19.71,28.63,250.97,355.51
2024-08-02 12:50:00,95.0,41.0,100.0,101.82,28.3,47.28,254.22,372.32
2024-08-02 13:00:00,88.43,50.06,100.0,92.07,19.82,37.13,237.67,411.24
2024-08-02 13:10:00,94.27,48.35,100.0,98.63,18.4,31.44,256.36,331.45
2024-08-02 13:20:00,87.65,43.41,100.0,90.24,12.67,15.76,206.16,403.26
2024-08-02 13:30:00,92.45,54.04,100.0,96.55,12.68,12.44,279.46,377.91
2024-08-02 13:40:00,91.74,47.73,100.0,96.79,19.07,30.74,200.0,410.8
2024-08-02 13:50:00,85.87,52.27,100.0,91.87,17.89,31.8,289.33,352.26
2024-08-02 14:00:00,86.98,47.96,100.0,90.69,12.58,24.53,200.0,322.29
2024-08-02 14:10:00,88.76,52.28,100.0,92.34,13.22,29.92,233.01,397.37
2024-08-02 14:20:00,85.73,42.72,100.0,88.42,24.11,37.41,271.26,398.6
2024-08-02 14:30:00,88.02,34.29,100.0,94.12,14.7,29.39,213.39,383.34
2024-08-02 14:40:00,93.22,43.37,100.0,96.11,9.81,17.86,221.64,409.48
2024-08-02 14:50:00,87.97,52.79,100.0,90.7,5.0,10.0,228.01,341.72
2024-08-02 15:00:00,84.1,48.77,100.0,87.72,5.0,15.07,267.89,333.83
2024-08-02 15:10:00,90.63,62.73,100.0,95.02,9.39,18.64,227.45,330.8
2024-08-02 15:20:00,88.95,48.13,100.0,92.13,5.0,10.0,237.9,371.3
2024-08-02 15:30:00,81.16,46.9,100.0,82.14,11.58,27.35,211.36,393.38
2024-08-02 15:40:00,81.06,50.88,100.0,80.62,5.46,10.0,249.93,374.9
2024-08-02 15:50:00,83.91,44.95,100.0,85.6,18.46,31.45,225.0,354.56
2024-08-02 16:00:00,86.03,56.91,100.0,88.33,5.0,10.0,268.61,303.42
2024-08-02 16:10:00,87.36,50.55,100.0,91.32,26.86,48.33,248.44,314.98
2024-08-02 16:20:00,88.11,52.77,100.0,92.78,5.0,15.09,273.0,325.18
2024-08-02 16:30:00,81.41,53.87,100.0,84.49,14.54,26.82,249.94,341.35
2024-08-02 16:40:00,85.0,59.78,100.0,85.77,5.0,13.41,319.06,311.74
2024-08-02 16:50:00,82.87,50.25,100.0,88.41,9.77,19.13,230.61,370.76
2024-08-02 17:00:00,80.31,56.36,100.0,83.72,38.53,65.28,338.84,365.31
2024-08-02 17:10:00,81.51,60.32,100.0,78.71,36.63,61.35,333.5,250.28
2024-08-02 17:20:00,79.28,72.15,100.0,83.79,21.87,35.33,289.05,352.29
2024-08-02 17:30:00,80.92,49.33,100.0,84.74,25.06,45.24,308.62,296.65
2024-08-02 17:40:00,81.3,59.34,100.0,81.63,32.54,54.98,312.97,250.0
2024-08-02 17:50:00,79.18,53.75,100.0,84.6,28.64,51.42,338.72,281.77
2024-08-02 18:00:00,69.74,62.22,99.86,74.75,26.53,50.07,286.08,352.26
2024-08-02 18:10:00,76.6,65.29,100.0,80.24,23.06,26.79,309.78,278.85
2024-08-02 18:20:00,74.58,62.42,99.45,77.85,32.67,55.69,303.02,323.84
2024-08-02 18:30:00,75.0,61.02,99.53,79.45,30.17,51.24,279.75,292.79
2024-08-02 18:40:00,84.24,60.12,99.16,88.71,32.63,57.24,364.87,281.39
2024-08-02 18:50:00,76.44,59.15,99.08,80.73,15.4,22.86,352.93,288.93
2024-08-02 19:00:00,70.38,61.95,98.38,72.5,21.13,34.64,278.02,317.41
2024-08-02 19:10:00,71.29,68.91,97.7,72.76,31.81,45.83,351.24,287.47
2024-08-02 19:20:00,71.93,58.24,97.22,72.61,25.18,44.48,335.38,257.56
2024-08-02 19:30:00,76.93,65.99,96.43,81.56,33.55,48.74,322.65,263.71
2024-08-02 19:40:00,68.44,62.25,95.52,73.01,30.81,43.13,303.29,250.0
2024-08-02 19:50:00,73.81,68.44,94.78,75.87,35.44,56.07,296.92,250.0
2024-08-02 20:00:00,69.08,65.71,93.91,75.26,22.39,34.25,298.32,280.64
2024-08-02 20:10:00,66.05,65.59,93.13,69.99,13.88,18.08,237.19,250.0
2024-08-02 20:20:00,71.67,73.12,92.17,75.73,19.06,30.78,297.03,270.24
2024-08-02 20:30:00,77.49,73.17,91.22,79.48,13.34,16.37,288.98,269.07
2024-08-02 20:40:00,64.21,61.35,90.39,70.4,23.58,49.41,200.0,250.0
2024-08-02 20:50:00,68.52,67.77,89.44,72.9,17.23,39.89,284.62,285.52
2024-08-02 21:00:00,69.52,62.01,88.44,72.11,25.7,42.62,295.72,267.5
2024-08-02 21:10:00,72.11,75.5,87.73,74.14,20.24,33.16,239.03,250.0
2024-08-02 21:20:00,68.72,69.28,87.17,73.97,18.38,37.37,246.57,254.24
2024-08-02 21:30:00,67.24,69.53,86.57,69.68,17.03,29.56,273.09,273.93
2024-08-02 21:40:00,72.73,66.36,85.63,74.16,14.99,25.57,258.1,250.0
2024-08-02 21:50:00,62.68,61.52,84.6,66.37,19.48,52.25,226.52,250.67
2024-08-02 22:00:00,69.86,73.64,84.0,72.32,21.62,35.4,214.81,250.0
2024-08-02 22:10:00,67.1,79.4,83.22,70.73,12.26,15.5,312.6,250.0
2024-08-02 22:20:00,60.17,69.97,82.62,63.21,8.31,10.0,243.92,250.0
2024-08-02 22:30:00,69.88,71.51,81.99,76.3,5.0,10.0,267.76,250.0
2024-08-02 22:40:00,61.76,73.37,80.74,65.96,19.74,30.61,230.46,250.0
2024-08-02 22:50:00,64.25,74.53,79.79,66.88,19.1,33.86,259.99,250.0
2024-08-02 23:00:00,62.95,76.19,78.54,66.93,21.04,35.36,258.74,250.0
2024-08-02 23:10:00,66.39,64.84,77.77,70.76,8.66,27.84,210.79,250.0
2024-08-02 23:20:00,64.03,74.3,76.52,69.84,9.88,23.03,200.0,250.0
2024-08-02 23:30:00,66.93,71.8,75.62,69.4,8.03,14.28,272.54,250.0
2024-08-02 23:40:00,59.84,73.1,74.36,63.19,5.0,11.2,286.89,250.0
2024-08-02 23:50:00,61.61,80.0,73.84,66.26,15.53,35.47,278.42,250.0
2024-08-03 00:00:00,61.36,70.61,73.08,64.77,25.71,45.41,235.05,251.1
2024-08-03 00:10:00,65.17,80.0,72.38,66.95,15.43,35.83,243.86,250.0
2024-08-03 00:20:00,59.87,78.49,71.41,63.95,18.11,33.21,258.77,254.2
2024-08-03 00:30:00,59.0,73.86,70.61,65.88,15.61,34.63,262.32,250.0
2024-08-03 00:40:00,59.48,74.93,69.49,65.41,18.05,34.92,215.4,250.0
2024-08-03 00:50:00,65.23,75.09,68.61,67.98,5.0,10.0,242.93,250.0
2024-08-03 01:00:00,67.56,77.9,67.81,73.71,19.57,33.97,270.96,250.0
2024-08-03 01:10:00,68.83,70.71,67.13,74.6,22.16,35.42,239.56,256.72
2024-08-03 01:20:00,60.13,76.4,66.41,63.64,14.43,24.45,239.75,250.0
2024-08-03 01:30:00,68.88,71.95,65.76,71.8,22.01,41.9,239.49,250.0
2024-08-03 01:40:00,66.07,75.65,64.69,72.18,13.9,19.85,236.21,250.0
2024-08-03 01:50:00,61.09,70.19,63.49,62.72,25.15,34.65,224.22,250.0
2024-08-03 02:00:00,60.58,73.2,62.81,66.45,17.55,28.39,233.3,250.0
2024-08-03 02:10:00,64.04,71.73,62.13,66.69,13.25,30.75,275.05,252.07
2024-08-03 02:20:00,71.52,75.49,61.09,74.32,13.27,17.69,273.46,250.0
2024-08-03 02:30:00,66.67,78.37,60.25,71.03,16.99,27.97,232.57,257.0
2024-08-03 02:40:00,64.27,72.93,59.4,72.67,8.27,17.44,227.52,250.0
2024-08-03 02:50:00,62.22,79.42,58.27,65.89,26.22,50.54,232.94,250.0
2024-08-03 03:00:00,65.48,62.38,57.51,68.89,5.0,10.0,209.98,250.0
2024-08-03 03:10:00,66.48,77.13,56.75,69.3,11.22,25.75,200.0,250.0
2024-08-03 03:20:00,59.48,68.71,56.14,59.0,5.0,10.0,222.27,250.0
