timestamp,temp,hum,batt_soc,batt_temp,pm2.5,pm10,no2_we,ox_we
2024-08-01 06:20:00,78.04,58.58,38.99,84.27,13.36,23.77,246.0,250.0
2024-08-01 06:30:00,73.95,58.89,38.75,78.96,23.56,36.52,281.66,286.58
2024-08-01 06:40:00,78.05,57.96,38.07,80.21,5.0,12.48,290.43,322.44
2024-08-01 06:50:00,75.86,63.47,37.09,81.3,29.8,53.98,234.67,320.81
2024-08-01 07:00:00,80.92,50.9,37.19,84.1,30.17,38.38,400.0,309.57
2024-08-01 07:10:00,85.39,56.24,38.6,92.98,25.61,41.82,337.8,345.16
2024-08-01 07:20:00,81.5,55.29,38.68,85.26,21.76,37.0,356.36,330.3
2024-08-01 07:30:00,81.98,48.36,39.7,84.62,14.43,31.15,312.34,321.69
2024-08-01 07:40:00,82.43,62.41,40.1,88.65,29.64,46.36,323.28,304.78
2024-08-01 07:50:00,80.36,63.64,39.93,84.07,29.86,49.19,306.02,337.72
2024-08-01 08:00:00,82.02,38.03,40.68,85.06,37.24,66.08,255.24,353.84
2024-08-01 08:10:00,84.59,49.86,41.92,89.24,32.33,49.91,287.33,342.76
2024-08-01 08:20:00,90.87,57.75,43.72,92.55,23.48,43.22,343.99,319.78
2024-08-01 08:30:00,83.6,48.31,44.93,89.0,27.73,42.5,275.45,336.33
2024-08-01 08:40:00,83.08,59.72,46.0,84.96,35.01,60.61,319.82,344.03
2024-08-01 08:50:00,82.54,52.88,47.88,84.12,37.1,68.41,304.41,412.42
2024-08-01 09:00:00,93.97,40.88,50.51,98.93,21.34,38.86,305.88,378.96
2024-08-01 09:10:00,83.69,44.45,53.58,87.36,36.21,66.49,316.04,346.13
2024-08-01 09:20:00,89.02,58.34,55.78,93.39,28.54,50.26,305.08,365.83
2024-08-01 09:30:00,90.75,56.6,58.37,95.19,45.87,77.7,314.9,311.04
2024-08-01 09:40:00,88.38,52.8,61.05,91.79,48.67,80.0,288.32,366.64
2024-08-01 09:50:00,87.16,56.12,63.2,89.28,32.61,52.77,267.71,335.66
2024-08-01 10:00:00,90.04,44.32,66.45,91.28,8.86,10.09,255.14,403.95
2024-08-01 10:10:00,89.55,46.05,69.68,97.33,18.2,21.28,212.39,383.03
2024-08-01 10:20:00,90.84,36.36,72.54,95.6,5.0,16.7,255.33,383.38
2024-08-01 10:30:00,87.52,55.58,76.32,91.48,27.26,40.88,252.3,346.39
2024-08-01 10:40:00,88.94,42.54,78.78,93.77,5.0,10.0,238.47,385.19
2024-08-01 10:50:00,95.0,45.21,81.36,97.8,10.28,18.26,236.23,389.36
2024-08-01 11:00:00,90.22,48.63,84.8,95.18,9.15,17.84,271.55,372.67
2024-08-01 11:10:00,95.0,44.83,87.44,97.51,17.37,33.23,244.26,403.6
2024-08-01 11:20:00,95.0,41.51,90.69,101.18,10.69,12.05,268.26,387.93
2024-08-01 11:30:00,88.56,48.25,93.77,91.89,19.84,32.4,267.42,314.9
2024-08-01 11:40:00,89.32,45.88,96.1,92.48,10.18,17.55,211.07,344.49
2024-08-01 11:50:00,86.88,40.48,98.43,90.33,29.97,55.23,201.77,408.79
2024-08-01 12:00:00,93.79,44.42,100.0,100.3,7.24,10.64,300.4,387.97
2024-08-01 12:10:00,94.02,45.01,100.0,97.85,25.73,43.95,269.98,348.07
2024-08-01 12:20:00,93.31,46.84,100.0,99.09,27.12,51.44,255.13,386.27
2024-08-01 12:30:00,92.29,49.75,100.0,93.0,24.14,33.55,200.0,417.25
2024-08-01 12:40:00,89.23,36.53,100.0,92.72,12.4,20.1,249.1,388.8
2024-08-01 12:50:00,89.38,46.05,100.0,88.64,5.0,10.0,243.12,390.46
2024-08-01 13:00:00,95.0,39.34,100.0,99.54,23.05,38.11,259.55,383.32
2024-08-01 13:10:00,93.18,48.32,100.0,96.27,17.15,20.93,293.51,367.22
2024-08-01 13:20:00,94.93,40.04,100.0,98.62,10.79,14.26,263.5,383.59
2024-08-01 13:30:00,89.72,50.73,100.0,92.65,5.0,13.45,252.06,354.74
2024-08-01 13:40:00,84.76,53.54,100.0,86.89,12.89,12.42,279.28,381.94
2024-08-01 13:50:00,93.89,36.8,100.0,96.81,19.32,33.28,240.05,355.82
2024-08-01 14:00:00,87.64,40.19,100.0,94.76,21.95,42.11,260.02,385.47
2024-08-01 14:10:00,89.31,41.91,100.0,94.87,10.14,16.99,274.71,359.03
2024-08-01 14:20:00,91.12,41.77,100.0,93.72,20.11,36.94,265.18,367.88
2024-08-01 14:30:00,91.25,43.78,100.0,96.1,14.05,19.64,249.87,404.46
2024-08-01 14:40:00,88.55,47.09,100.0,94.19,18.12,28.97,275.84,353.19
2024-08-01 14:50:00,95.0,43.06,100.0,97.02,25.47,31.28,227.84,323.92
2024-08-01 15:00:00,83.11,51.78,100.0,85.26,12.85,27.47,242.07,360.28
2024-08-01 15:10:00,79.9,52.14,100.0,83.17,14.67,18.89,279.26,366.17
2024-08-01 15:20:00,87.87,51.18,100.0,88.32,26.33,48.05,311.48,352.45
2024-08-01 15:30:00,84.19,47.07,100.0,87.6,5.0,10.0,245.1,366.54
2024-08-01 15:40:00,86.17,54.8,100.0,88.94,16.69,29.76,299.38,322.4
2024-08-01 15:50:00,90.07,41.16,100.0,90.76,18.72,34.73,282.12,309.34
2024-08-01 16:00:00,80.89,47.08,100.0,83.11,8.13,17.15,241.44,331.67
2024-08-01 16:10:00,82.74,54.79,100.0,88.07,17.7,34.57,304.9,342.24
2024-08-01 16:20:00,80.57,44.75,100.0,84.27,29.27,47.48,306.1,342.09
2024-08-01 16:30:00,80.25,48.36,100.0,83.91,12.07,20.57,297.48,367.23
2024-08-01 16:40:00,83.66,42.29,100.0,87.71,22.81,38.77,210.92,338.01
2024-08-01 16:50:00,85.18,46.09,100.0,86.76,29.51,44.95,231.93,345.22
2024-08-01 17:00:00,79.01,56.55,100.0,82.9,36.47,63.68,343.7,319.79
2024-08-01 17:10:00,80.8,53.3,100.0,83.19,34.07,62.64,338.26,339.04
2024-08-01 17:20:00,81.06,53.55,100.0,84.99,13.3,21.68,306.26,317.48
2024-08-01 17:30:00,74.65,58.09,100.0,80.45,15.16,31.63,308.78,332.24
2024-08-01 17:40:00,77.58,58.08,100.0,82.06,23.33,31.83,329.44,334.64
2024-08-01 17:50:00,79.88,59.68,100.0,85.37,21.31,25.74,300.96,290.37
2024-08-01 18:00:00,81.2,57.64,99.46,86.72,32.43,52.86,379.93,310.6
2024-08-01 18:10:00,71.97,52.5,99.04,77.5,43.23,73.2,303.0,317.66
2024-08-01 18:20:00,81.94,51.59,98.85,86.71,37.48,61.6,331.08,335.95
2024-08-01 18:30:00,68.42,63.25,99.61,70.85,24.2,35.64,318.52,315.51
2024-08-01 18:40:00,73.69,63.16,100.0,79.53,46.48,80.0,325.62,328.01
2024-08-01 18:50:00,73.01,54.63,99.72,74.49,36.19,62.39,304.38,250.09
2024-08-01 19:00:00,69.57,71.2,99.31,76.35,32.1,48.57,299.63,298.2
2024-08-01 19:10:00,81.65,67.86,98.51,85.51,20.15,27.15,299.63,276.0
2024-08-01 19:20:00,69.5,72.45,97.54,72.73,23.08,33.46,296.26,320.35
2024-08-01 19:30:00,75.36,63.87,96.69,81.16,32.21,53.32,333.01,255.17
2024-08-01 19:40:00,71.78,70.58,96.28,73.49,28.46,49.39,315.65,304.79
2024-08-01 19:50:00,69.35,65.66,95.65,76.2,19.67,32.84,329.16,274.22
2024-08-01 20:00:00,66.3,60.5,95.04,70.94,24.87,37.77,233.6,303.48
2024-08-01 20:10:00,73.09,71.43,94.37,73.2,24.23,32.64,229.79,268.01
2024-08-01 20:20:00,70.48,65.3,93.57,73.89,19.38,35.34,255.01,271.6
2024-08-01 20:30:00,70.78,69.02,92.86,74.12,14.02,28.95,231.14,250.0
2024-08-01 20:40:00,71.83,69.97,92.28,75.58,16.79,27.29,206.11,255.14
2024-08-01 20:50:00,72.68,68.58,91.68,77.42,13.84,35.25,298.84,250.0
2024-08-01 21:00:00,66.56,78.19,91.28,73.4,5.24,11.3,299.41,250.0
2024-08-01 21:10:00,72.84,70.74,90.59,75.71,11.8,16.85,251.59,250.0
2024-08-01 21:20:00,72.11,69.22,89.86,75.32,25.29,44.12,273.18,250.44
2024-08-01 21:30:00,72.0,70.3,88.71,76.39,17.52,28.74,240.95,250.0
2024-08-01 21:40:00,67.25,75.54,87.87,72.36,5.0,10.0,205.84,262.97
2024-08-01 21:50:00,75.9,65.07,87.37,78.19,14.85,29.57,225.77,250.0
2024-08-01 22:00:00,60.79,78.52,86.51,63.55,11.91,15.76,244.42,250.0
2024-08-01 22:10:00,71.31,76.65,85.72,72.05,19.47,34.75,220.2,250.0
2024-08-01 22:20:00,63.61,59.3,84.95,68.57,5.52,10.0,251.77,250.0
2024-08-01 22:30:00,65.21,77.1,84.14,68.49,7.41,11.05,230.44,277.79
2024-08-01 22:40:00,66.6,80.0,83.62,67.94,29.37,49.48,265.9,250.0
2024-08-01 22:50:00,64.35,66.88,83.01,67.88,17.11,25.62,249.88,250.0
2024-08-01 23:00:00,61.75,67.89,82.23,67.44,11.7,29.55,256.03,250.0
2024-08-01 23:10:00,65.16,71.29,81.52,68.07,17.28,33.13,228.0,252.36
2024-08-01 23:20:00,61.68,69.64,80.73,63.48,6.06,10.0,315.79,250.0
2024-08-01 23:30:00,64.95,77.2,80.05,70.69,17.38,30.41,213.84,250.0
2024-08-01 23:40:00,64.54,67.8,79.42,68.07,12.24,28.97,223.43,250.0
2024-08-01 23:50:00,61.71,80.0,78.47,65.27,10.55,20.57,274.93,250.0
2024-08-02 00:00:00,61.13,76.21,77.78,64.11,15.17,29.91,278.75,250.0
2024-08-02 00:10:00,62.17,72.61,77.02,66.92,8.81,13.51,253.88,250.0
2024-08-02 00:20:00,59.97,74.81,75.98,63.56,15.59,20.42,280.87,250.0
2024-08-02 00:30:00,59.3,76.31,75.23,59.63,11.41,20.82,204.6,250.0
2024-08-02 00:40:00,64.7,77.02,74.17,70.28,19.31,35.84,318.89,250.0
2024-08-02 00:50:00,66.14,67.44,73.49,74.0,21.13,34.07,202.69,250.0
2024-08-02 01:00:00,64.59,64.66,72.73,67.28,8.32,15.77,232.94,250.0
2024-08-02 01:10:00,61.2,69.15,71.99,61.56,16.44,30.91,279.59,250.0
2024-08-02 01:20:00,67.56,68.25,71.12,69.73,5.0,10.9,273.8,250.0
2024-08-02 01:30:00,67.28,73.4,70.24,71.85,17.81,35.0,229.56,250.0
2024-08-02 01:40:00,59.82,69.36,69.51,64.77,23.0,35.05,238.44,250.0
2024-08-02 01:50:00,64.48,75.48,68.78,66.63,6.67,10.08,217.72,262.08
2024-08-02 02:00:00,66.21,66.84,68.2,69.35,15.6,31.5,262.92,250.0
2024-08-02 02:10:00,66.08,65.31,67.13,70.72,14.34,19.56,252.99,250.0
2024-08-02 02:20:00,60.84,77.9,66.55,65.44,5.62,10.55,280.24,250.0
2024-08-02 02:30:00,61.7,67.78,65.57,64.23,19.51,38.47,209.93,250.0
2024-08-02 02:40:00,67.03,76.38,64.98,68.46,6.59,16.17,280.61,250.0
2024-08-02 02:50:00,61.42,77.28,64.18,66.5,15.79,30.11,216.67,250.0
2024-08-02 03:00:00,64.45,72.45,63.51,68.5,11.67,19.94,243.69,250.0
2024-08-02 03:10:00,68.14,71.73,62.69,69.38,7.78,11.64,204.62,268.97
2024-08-02 03:20:00,67.74,79.54,62.07,71.89,20.35,41.09,237.13,250.8
2024-08-02 03:30:00,66.64,71.49,61.32,70.81,22.51,47.04,241.34,250.0
2024-08-02 03:40:00,65.27,75.15,60.5,66.43,18.73,30.15,237.0,250.0
2024-08-02 03:50:00,63.87,69.22,59.83,71.09,28.53,40.55,249.98,265.01
2024-08-02 04:00:00,73.28,65.67,58.92,79.45,24.53,38.39,264.77,266.89
2024-08-02 04:10:00,69.62,71.61,58.2,71.22,5.0,13.54,233.44,276.19
2024-08-02 04:20:00,70.82,79.14,57.34,75.46,21.11,35.43,256.83,250.73
2024-08-02 04:30:00,68.75,67.15,56.64,74.16,5.17,13.37,264.98,283.35
2024-08-02 04:40:00,66.54,62.21,55.82,68.74,12.38,20.41,298.72,282.22
2024-08-02 04:50:00,71.12,59.58,55.39,71.13,11.0,22.09,320.85,275.61
2024-08-02 05:00:00,71.83,58.88,54.94,74.6,30.13,54.97,256.96,295.56
2024-08-02 05:10:00,77.5,67.26,53.78,83.08,5.0,10.0,222.23,263.18
2024-08-02 05:20:00,70.78,61.49,53.01,73.36,18.94,29.76,200.0,250.0
2024-08-02 05:30:00,70.26,60.28,52.02,72.79,18.19,30.57,284.73,271.2
2024-08-02 05:40:00,69.13,64.08,51.22,74.37,11.38,24.93,209.16,269.69
2024-08-02 05:50:00,73.68,76.03,50.58,74.68,20.09,42.36,234.47,288.29
2024-08-02 06:00:00,85.2,69.39,50.25,87.72,27.28,52.45,214.77,316.99
2024-08-02 06:10:00,82.91,73.47,49.8,85.35,29.1,44.37,248.06,297.19
2024-08-02 06:20:00,74.62,56.32,49.34,77.75,11.32,15.72,203.87,343.46
2024-08-02 06:30:00,79.02,61.65,49.83,80.91,15.4,33.87,294.18,294.59
2024-08-02 06:40:00,80.2,59.82,50.12,84.13,5.0,17.07,270.32,282.57
2024-08-02 06:50:00,76.16,59.7,50.58,81.95,24.19,45.38,217.45,319.01
2024-08-02 07:00:00,82.43,55.61,51.31,87.71,36.45,62.08,262.83,277.86
2024-08-02 07:10:00,75.42,55.96,52.31,80.35,41.89,73.62,273.12,356.93
2024-08-02 07:20:00,88.6,61.73,53.44,95.23,25.92,49.1,328.91,317.37
2024-08-02 07:30:00,71.52,50.14,54.47,76.81,28.33,51.41,311.34,315.92
2024-08-02 07:40:00,78.28,55.78,55.55,83.18,34.65,56.53,306.77,319.76
2024-08-02 07:50:00,78.31,53.37,56.46,80.97,28.75,44.23,335.08,326.4
2024-08-02 08:00:00,85.69,49.73,58.55,89.87,32.53,59.23,384.2,290.72
2024-08-02 08:10:00,85.09,50.65,59.61,85.77,47.19,80.0,362.93,361.02
2024-08-02 08:20:00,80.82,53.92,61.34,85.21,36.1,54.37,352.51,356.55
2024-08-02 08:30:00,83.73,59.29,63.25,87.53,39.91,68.53,350.36,363.05
2024-08-02 08:40:00,77.89,61.78,65.23,82.93,26.65,50.58,254.07,336.74
2024-08-02 08:50:00,83.61,56.69,66.14,87.33,30.02,49.33,294.64,345.34
2024-08-02 09:00:00,83.29,48.04,67.31,84.81,24.43,45.25,297.57,332.04
2024-08-02 09:10:00,85.9,53.87,70.28,89.96,19.38,25.95,312.12,307.47
2024-08-02 09:20:00,87.9,52.44,71.44,90.69,29.59,54.68,336.82,331.85
2024-08-02 09:30:00,92.93,44.37,73.74,96.63,34.6,60.37,362.88,344.79
2024-08-02 09:40:00,83.32,58.33,76.2,84.79,14.08,28.08,302.06,414.01
2024-08-02 09:50:00,89.55,50.64,78.83,96.21,20.13,28.87,303.84,373.24
2024-08-02 10:00:00,85.19,47.19,80.46,89.18,18.17,26.68,249.2,387.19
2024-08-02 10:10:00,86.17,49.93,83.77,92.27,6.21,10.86,237.17,367.15
2024-08-02 10:20:00,92.81,31.14,85.98,95.37,20.79,45.77,266.35,397.24
2024-08-02 10:30:00,91.62,53.04,88.55,95.74,27.85,54.25,302.37,364.32
2024-08-02 10:40:00,87.32,48.53,90.36,86.99,19.18,36.5,243.41,325.67
2024-08-02 10:50:00,95.0,41.07,93.5,98.75,14.19,30.77,258.59,417.89
2024-08-02 11:00:00,83.06,45.11,96.55,86.62,27.63,52.8,255.97,350.27
2024-08-02 11:10:00,93.22,45.51,98.82,94.53,21.76,32.74,284.41,385.03
2024-08-02 11:20:00,88.51,43.66,100.0,87.47,16.65,29.63,306.58,352.82
2024-08-02 11:30:00,92.72,48.63,100.0,94.41,11.63,24.29,253.51,372.11
2024-08-02 11:40:00,92.23,49.13,100.0,94.79,13.94,26.76,294.41,413.55
2024-08-02 11:50:00,95.0,40.09,100.0,95.42,13.48,26.8,274.73,357.41
2024-08-02 12:00:00,89.98,44.11,100.0,91.41,25.2,35.35,233.24,391.41
2024-08-02 12:10:00,91.92,38.39,100.0,99.08,39.79,64.37,256.67,405.0
2024-08-02 12:20:00,86.46,44.69,100.0,88.58,5.94,12.48,246.87,357.22
2024-08-02 12:30:00,91.69,43.11,100.0,92.89,7.8,17.8,237.77,404.17
2024-08-02 12:40:00,91.09,41.71,100.0,96.24,12.67,21.29,220.99,363.66
2024-08-02 12:50:00,87.36,49.66,100.0,90.86,7.95,19.46,271.98,405.13
2024-08-02 13:00:00,95.0,40.8,100.0,98.1,28.51,46.21,257.37,381.16
2024-08-02 13:10:00,85.8,39.46,100.0,87.84,22.66,32.46,265.54,405.27
2024-08-02 13:20:00,88.65,44.92,100.0,93.15,24.13,37.97,261.3,379.73
2024-08-02 13:30:00,89.9,39.91,100.0,94.04,21.17,37.21,230.71,396.49
2024-08-02 13:40:00,89.71,51.37,100.0,93.72,15.57,27.6,261.58,385.14
2024-08-02 13:50:00,87.99,49.86,100.0,91.61,9.01,10.78,258.7,376.13
2024-08-02 14:00:00,86.25,48.93,100.0,91.74,7.92,16.9,228.77,407.99
2024-08-02 14:10:00,92.8,45.83,100.0,94.95,27.96,57.06,200.0,397.7
2024-08-02 14:20:00,86.47,50.19,100.0,88.92,14.49,27.54,264.87,382.84
2024-08-02 14:30:00,83.07,54.67,100.0,86.74,13.69,32.82,232.44,383.69
2024-08-02 14:40:00,85.53,50.32,100.0,87.66,20.99,38.2,271.51,391.55
2024-08-02 14:50:00,86.0,49.98,100.0,91.16,17.02,24.26,261.91,347.13
2024-08-02 15:00:00,89.76,43.47,100.0,92.57,24.41,34.43,215.44,350.4
2024-08-02 15:10:00,89.81,62.31,100.0,94.51,8.25,10.0,249.2,315.52
2024-08-02 15:20:00,90.08,53.14,100.0,96.73,6.07,10.0,205.37,352.88
2024-08-02 15:30:00,86.01,49.66,100.0,92.16,24.37,42.5,226.99,368.87
2024-08-02 15:40:00,84.55,53.85,100.0,88.25,12.73,23.94,236.17,318.33
2024-08-02 15:50:00,81.38,50.64,100.0,86.12,18.88,39.66,287.88,359.64
2024-08-02 16:00:00,78.27,47.41,100.0,81.1,5.98,10.0,236.67,368.79
2024-08-02 16:10:00,85.62,45.95,100.0,87.46,19.34,32.52,264.93,310.07
2024-08-02 16:20:00,83.72,51.59,100.0,88.56,5.0,10.0,262.34,305.12
2024-08-02 16:30:00,81.07,54.6,100.0,84.8,15.7,28.2,247.43,341.38
2024-08-02 16:40:00,85.46,50.99,100.0,91.65,5.0,12.42,200.0,311.45
2024-08-02 16:50:00,90.12,49.83,100.0,94.53,19.99,26.6,247.41,323.48
2024-08-02 17:00:00,82.33,56.84,100.0,84.97,32.32,51.32,334.94,346.38
2024-08-02 17:10:00,79.38,46.54,100.0,79.37,31.7,51.81,328.93,345.45
2024-08-02 17:20:00,77.34,47.38,100.0,84.34,20.97,28.82,307.44,298.76
2024-08-02 17:30:00,81.39,56.47,100.0,88.54,21.39,35.73,320.82,334.15
2024-08-02 17:40:00,78.56,53.33,100.0,84.72,29.13,54.39,291.24,329.95
2024-08-02 17:50:00,81.52,57.62,100.0,86.35,27.35,39.46,345.68,345.03
2024-08-02 18:00:00,75.1,50.1,100.0,78.69,32.54,49.13,324.28,300.51
2024-08-02 18:10:00,78.85,55.36,100.0,80.87,32.27,51.78,304.33,273.83
2024-08-02 18:20:00,78.42,62.27,100.0,83.42,34.34,57.63,354.04,297.5
2024-08-02 18:30:00,80.08,58.7,99.86,85.97,22.29,35.19,261.58,279.44
2024-08-02 18:40:00,73.4,55.93,99.77,76.08,37.36,74.51,298.7,324.18
2024-08-02 18:50:00,77.67,56.7,99.66,79.87,25.26,52.95,338.08,270.74
2024-08-02 19:00:00,71.23,65.43,98.62,74.08,29.0,53.97,328.69,329.25
2024-08-02 19:10:00,64.31,57.09,97.78,67.98,22.51,33.17,339.88,287.51
2024-08-02 19:20:00,76.23,70.43,96.93,78.3,31.8,58.91,332.01,250.0
2024-08-02 19:30:00,72.11,61.18,96.0,72.93,32.38,60.8,327.32,256.52
2024-08-02 19:40:00,77.27,60.36,95.18,82.23,30.43,50.42,319.69,276.71
2024-08-02 19:50:00,71.73,68.89,94.35,74.33,28.08,52.89,301.95,285.71
2024-08-02 20:00:00,72.12,65.54,93.43,74.41,13.13,22.57,285.58,259.02
2024-08-02 20:10:00,73.26,69.73,92.54,78.33,11.1,19.66,256.45,260.76
2024-08-02 20:20:00,68.52,74.29,91.88,73.81,6.53,14.34,243.2,278.16
2024-08-02 20:30:00,78.58,68.07,91.1,79.28,25.37,36.57,209.05,275.99
2024-08-02 20:40:00,65.39,71.58,90.11,68.57,25.85,44.69,221.05,279.75
2024-08-02 20:50:00,66.21,73.08,89.57,69.87,9.24,15.94,215.1,284.22
2024-08-02 21:00:00,63.61,68.99,88.92,65.81,24.98,39.69,248.47,250.0
2024-08-02 21:10:00,70.44,74.18,88.06,73.78,24.75,44.17,259.78,262.77
2024-08-02 21:20:00,68.4,71.43,87.3,68.69,9.47,10.0,271.41,250.0
2024-08-02 21:30:00,70.8,61.57,86.36,73.56,21.61,38.48,290.04,265.69
2024-08-02 21:40:00,61.8,80.0,85.88,66.75,14.09,18.98,200.0,250.0
2024-08-02 21:50:00,59.0,72.06,85.4,63.62,14.88,23.55,288.65,250.0
2024-08-02 22:00:00,67.92,72.76,84.71,69.18,20.08,37.7,250.12,250.14
2024-08-02 22:10:00,62.02,72.6,83.98,68.33,13.36,25.0,252.21,250.0
2024-08-02 22:20:00,65.61,72.92,83.26,69.5,20.76,28.38,206.65,250.0
2024-08-02 22:30:00,62.82,72.8,82.85,66.69,5.0,10.0,265.55,250.0
2024-08-02 22:40:00,62.22,72.34,82.13,65.71,28.87,52.33,253.28,262.21
2024-08-02 22:50:00,70.77,75.39,81.33,73.17,16.65,27.44,268.34,250.0
2024-08-02 23:00:00,60.82,70.81,80.51,61.81,18.84,29.85,262.39,250.0
2024-08-02 23:10:00,59.64,80.0,79.67,66.71,5.3,10.0,217.39,250.0
2024-08-02 23:20:00,59.0,78.68,78.99,64.99,19.59,34.96,229.59,250.0
2024-08-02 23:30:00,59.0,80.0,77.97,61.94,8.77,19.56,247.46,250.0
2024-08-02 23:40:00,66.05,73.58,77.35,70.71,12.4,18.91,251.42,250.0
2024-08-02 23:50:00,63.75,70.21,76.61,67.25,9.93,10.89,270.11,250.0
2024-08-03 00:00:00,59.0,76.16,75.85,61.61,26.05,45.25,265.2,250.0
2024-08-03 00:10:00,64.21,80.0,74.57,71.15,7.41,22.85,264.84,250.0
2024-08-03 00:20:00,59.41,80.0,73.49,61.85,8.86,17.32,240.06,259.84
2024-08-03 00:30:00,62.47,78.4,72.84,65.19,27.01,47.18,291.6,250.0
2024-08-03 00:40:00,66.3,72.56,72.01,67.46,10.22,14.27,239.45,250.0
2024-08-03 00:50:00,65.38,75.42,71.27,69.36,15.19,28.32,223.41,250.0
2024-08-03 01:00:00,59.0,77.27,70.44,65.22,5.0,10.0,279.79,250.0
2024-08-03 01:10:00,63.35,80.0,69.8,65.29,12.21,22.34,244.78,250.0
2024-08-03 01:20:00,66.92,72.93,69.13,69.91,10.78,22.34,258.25,250.0
2024-08-03 01:30:00,66.27,80.0,68.11,68.66,34.59,54.2,250.3,250.0
2024-08-03 01:40:00,63.11,72.31,67.25,66.36,20.58,27.93,205.83,250.0
2024-08-03 01:50:00,59.0,73.37,66.17,63.91,5.0,14.18,244.91,250.0
2024-08-03 02:00:00,70.89,80.0,65.45,78.11,16.8,26.74,248.56,254.14
2024-08-03 02:10:00,61.82,67.87,64.41,66.58,13.66,26.25,203.94,250.0
2024-08-03 02:20:00,64.89,67.73,63.7,66.96,21.36,40.99,263.94,250.0
2024-08-03 02:30:00,59.84,73.14,63.29,59.0,21.07,34.89,255.11,254.59
2024-08-03 02:40:00,68.05,76.15,62.69,73.64,18.96,34.19,224.62,256.81
2024-08-03 02:50:00,65.92,77.88,61.87,71.62,5.0,10.0,300.42,250.0
2024-08-03 03:00:00,61.73,77.78,60.98,66.84,27.56,53.67,241.49,284.4
2024-08-03 03:10:00,66.28,79.83,60.71,66.92,25.68,40.29,213.32,275.84
2024-08-03 03:20:00,70.47,58.55,59.71,72.88,9.39,15.69,234.33,268.92
